id,source_partition,path,brightness_mean,contrast_std,laplacian_variance,foreground_fraction,foreground_box_fraction,background_fraction
33083,train,data/raw/teacher/train/images_train/33083.jpg,0.71820831,0.35490805,0.05712664,0.42583333,0.58500000,0.57416667
33108,train,data/raw/teacher/train/images_train/33108.jpg,0.97170311,0.08941466,0.00572627,0.10520833,0.18333333,0.89479167
33126,train,data/raw/teacher/train/images_train/33126.jpg,0.88886797,0.20045617,0.02389956,0.28916667,0.56833333,0.71083333
33146,train,data/raw/teacher/train/images_train/33146.jpg,0.80748314,0.31135458,0.02486202,0.28270833,0.42875000,0.71729167
33174,train,data/raw/teacher/train/images_train/33174.jpg,0.81669331,0.24510700,0.04334442,0.44145833,0.60125000,0.55854167
33196,train,data/raw/teacher/train/images_train/33196.jpg,0.82359636,0.25102234,0.04403353,0.40687500,0.55250000,0.59312500
33222,train,data/raw/teacher/train/images_train/33222.jpg,0.78702950,0.28041294,0.03938509,0.40937500,0.53625000,0.59062500
33244,train,data/raw/teacher/train/images_train/33244.jpg,0.75826740,0.30275875,0.03678650,0.47020833,0.67479167,0.52979167
33271,train,data/raw/teacher/train/images_train/33271.jpg,0.86999226,0.28353661,0.02035023,0.17875000,0.26562500,0.82125000
33300,train,data/raw/teacher/train/images_train/33300.jpg,0.90445781,0.19202924,0.03209061,0.27958333,0.60125000,0.72041667
33330,train,data/raw/teacher/train/images_train/33330.jpg,0.79931974,0.28447548,0.03718806,0.48270833,0.70770833,0.51729167
33373,train,data/raw/teacher/train/images_train/33373.jpg,0.96873188,0.07634057,0.00912275,0.16583333,0.19583333,0.83416667
33392,train,data/raw/teacher/train/images_train/33392.jpg,0.83555692,0.31593916,0.02019954,0.21812500,0.24000000,0.78187500
33412,train,data/raw/teacher/train/images_train/33412.jpg,0.80791646,0.34078056,0.06966840,0.25979167,0.45000000,0.74020833
33431,train,data/raw/teacher/train/images_train/33431.jpg,0.86120605,0.27396327,0.03055940,0.21666667,0.32312500,0.78333333
33455,train,data/raw/teacher/train/images_train/33455.jpg,0.81039959,0.29378518,0.02454836,0.30645833,0.35250000,0.69354167
33472,train,data/raw/teacher/train/images_train/33472.jpg,0.95631409,0.14236608,0.01310680,0.10333333,0.15333333,0.89666667
33493,train,data/raw/teacher/train/images_train/33493.jpg,0.90632641,0.19977994,0.07212507,0.20437500,0.35833333,0.79562500
33513,train,data/raw/teacher/train/images_train/33513.jpg,0.86089885,0.30697629,0.06122912,0.20020833,0.40250000,0.79979167
33528,train,data/raw/teacher/train/images_train/33528.jpg,0.89557147,0.21756063,0.02948355,0.20729167,0.43083333,0.79270833
33546,train,data/raw/teacher/train/images_train/33546.jpg,0.86485493,0.23632506,0.03847520,0.32083333,0.65000000,0.67916667
33562,train,data/raw/teacher/train/images_train/33562.jpg,0.83305591,0.24485134,0.03880347,0.39312500,0.53625000,0.60687500
33606,train,data/raw/teacher/train/images_train/33606.jpg,0.83749580,0.31292742,0.01621204,0.22062500,0.25000000,0.77937500
33635,train,data/raw/teacher/train/images_train/33635.jpg,0.78696185,0.34990939,0.04406953,0.28041667,0.47000000,0.71958333
33655,train,data/raw/teacher/train/images_train/33655.jpg,0.85337645,0.30344430,0.03923519,0.19958333,0.35062500,0.80041667
33697,train,data/raw/teacher/train/images_train/33697.jpg,0.91457742,0.21746075,0.02357928,0.16229167,0.28687500,0.83770833
33719,train,data/raw/teacher/train/images_train/33719.jpg,0.82409537,0.25908300,0.04875360,0.37083333,0.76375000,0.62916667
33736,train,data/raw/teacher/train/images_train/33736.jpg,0.91490662,0.15048890,0.02328599,0.28354167,0.48750000,0.71645833
33757,train,data/raw/teacher/train/images_train/33757.jpg,0.84579813,0.20750163,0.03495179,0.43187500,0.56875000,0.56812500
33776,train,data/raw/teacher/train/images_train/33776.jpg,0.75065714,0.31489357,0.04548419,0.44604167,0.63250000,0.55395833
33834,train,data/raw/teacher/train/images_train/33834.jpg,0.90228432,0.19882171,0.06331029,0.26895833,0.46875000,0.73104167
33852,train,data/raw/teacher/train/images_train/33852.jpg,0.87040281,0.24736919,0.01920370,0.30354167,0.43125000,0.69645833
33868,train,data/raw/teacher/train/images_train/33868.jpg,0.76188767,0.32530430,0.08013929,0.41604167,0.62708333,0.58395833
33887,train,data/raw/teacher/train/images_train/33887.jpg,0.81341743,0.27117443,0.04719125,0.40354167,0.63604167,0.59645833
33904,train,data/raw/teacher/train/images_train/33904.jpg,0.94491291,0.10311467,0.02531188,0.27625000,0.41416667,0.72375000
33919,train,data/raw/teacher/train/images_train/33919.jpg,0.95843911,0.10581679,0.02791185,0.15291667,0.35500000,0.84708333
33934,train,data/raw/teacher/train/images_train/33934.jpg,0.86438435,0.22359310,0.03325678,0.42187500,0.65000000,0.57812500
33952,train,data/raw/teacher/train/images_train/33952.jpg,0.77895635,0.26721418,0.05129585,0.47229167,0.66625000,0.52770833
33967,train,data/raw/teacher/train/images_train/33967.jpg,0.69086993,0.38137358,0.06516852,0.42541667,0.60125000,0.57458333
33982,train,data/raw/teacher/train/images_train/33982.jpg,0.75648063,0.38873112,0.04667587,0.31250000,0.63375000,0.68750000
33998,train,data/raw/teacher/train/images_train/33998.jpg,0.82259798,0.26084995,0.02563430,0.36750000,0.69875000,0.63250000
34017,train,data/raw/teacher/train/images_train/34017.jpg,0.85626161,0.31301719,0.02382065,0.18104167,0.27625000,0.81895833
34034,train,data/raw/teacher/train/images_train/34034.jpg,0.92448038,0.17437766,0.04937864,0.18187500,0.30062500,0.81812500
34053,train,data/raw/teacher/train/images_train/34053.jpg,0.95058388,0.12666713,0.00691786,0.14437500,0.18208333,0.85562500
34072,train,data/raw/teacher/train/images_train/34072.jpg,0.86626780,0.28816551,0.03377151,0.18750000,0.35625000,0.81250000
34092,train,data/raw/teacher/train/images_train/34092.jpg,0.98289430,0.04280237,0.00630365,0.11583333,0.23333333,0.88416667
34112,train,data/raw/teacher/train/images_train/34112.jpg,0.93493807,0.13828447,0.01500949,0.19354167,0.28750000,0.80645833
34131,train,data/raw/teacher/train/images_train/34131.jpg,0.87921315,0.26502588,0.02999821,0.18854167,0.24916667,0.81145833
34157,train,data/raw/teacher/train/images_train/34157.jpg,0.88751650,0.19019745,0.01245452,0.26500000,0.35833333,0.73500000
34177,train,data/raw/teacher/train/images_train/34177.jpg,0.97089303,0.08353203,0.01655675,0.18500000,0.33333333,0.81500000
34192,train,data/raw/teacher/train/images_train/34192.jpg,0.77303475,0.27070859,0.04901639,0.44875000,0.60125000,0.55125000
34216,train,data/raw/teacher/train/images_train/34216.jpg,0.84700644,0.20916426,0.03181626,0.44083333,0.61750000,0.55916667
34235,train,data/raw/teacher/train/images_train/34235.jpg,0.85293376,0.21874176,0.03088601,0.45187500,0.65000000,0.54812500
34255,train,data/raw/teacher/train/images_train/34255.jpg,0.70219749,0.36307144,0.05024515,0.43583333,0.61750000,0.56416667
34272,train,data/raw/teacher/train/images_train/34272.jpg,0.89129180,0.20856327,0.03587414,0.33041667,0.56875000,0.66958333
34293,train,data/raw/teacher/train/images_train/34293.jpg,0.87260425,0.21987782,0.03025226,0.34375000,0.58500000,0.65625000
34310,train,data/raw/teacher/train/images_train/34310.jpg,0.69713712,0.37069595,0.05239950,0.43375000,0.74750000,0.56625000
34330,train,data/raw/teacher/train/images_train/34330.jpg,0.78757131,0.27346286,0.03683249,0.44604167,0.63375000,0.55395833
34348,train,data/raw/teacher/train/images_train/34348.jpg,0.77132547,0.29334331,0.05244600,0.43750000,0.65000000,0.56250000
34366,train,data/raw/teacher/train/images_train/34366.jpg,0.68197227,0.40546280,0.07087683,0.43250000,0.61750000,0.56750000
34388,train,data/raw/teacher/train/images_train/34388.jpg,0.72829062,0.32835147,0.04617564,0.45291667,0.61750000,0.54708333
34406,train,data/raw/teacher/train/images_train/34406.jpg,0.69722795,0.37462336,0.04552186,0.43291667,0.63375000,0.56708333
34429,train,data/raw/teacher/train/images_train/34429.jpg,0.79806340,0.26517347,0.03815672,0.44833333,0.66625000,0.55166667
34449,train,data/raw/teacher/train/images_train/34449.jpg,0.92986071,0.16648267,0.01498880,0.18687500,0.30937500,0.81312500
34465,train,data/raw/teacher/train/images_train/34465.jpg,0.76718158,0.33500811,0.03786748,0.34229167,0.42750000,0.65770833
34496,train,data/raw/teacher/train/images_train/34496.jpg,0.73968214,0.30811805,0.03649847,0.44354167,0.60125000,0.55645833
34523,train,data/raw/teacher/train/images_train/34523.jpg,0.81768537,0.32791907,0.02764214,0.32708333,0.47916667,0.67291667
34547,train,data/raw/teacher/train/images_train/34547.jpg,0.87156850,0.28978312,0.03154780,0.18770833,0.22520833,0.81229167
34564,train,data/raw/teacher/train/images_train/34564.jpg,0.75341058,0.34308866,0.04780310,0.39375000,0.65000000,0.60625000
34587,train,data/raw/teacher/train/images_train/34587.jpg,0.81395847,0.26729986,0.04259806,0.38916667,0.52000000,0.61083333
34609,train,data/raw/teacher/train/images_train/34609.jpg,0.71213043,0.24907246,0.03819547,0.67687500,0.83333333,0.32312500
34632,train,data/raw/teacher/train/images_train/34632.jpg,0.89741415,0.17045295,0.02605459,0.38479167,0.52083333,0.61520833
34653,train,data/raw/teacher/train/images_train/34653.jpg,0.82516187,0.31476095,0.02759382,0.26104167,0.40625000,0.73895833
34744,train,data/raw/teacher/train/images_train/34744.jpg,0.95615715,0.11216182,0.01455490,0.18104167,0.36458333,0.81895833
34765,train,data/raw/teacher/train/images_train/34765.jpg,0.90548402,0.17940998,0.06872374,0.25291667,0.43166667,0.74708333
34780,train,data/raw/teacher/train/images_train/34780.jpg,0.85777754,0.24430870,0.06338866,0.36062500,0.69000000,0.63937500
34808,train,data/raw/teacher/train/images_train/34808.jpg,0.85916197,0.29359990,0.02834220,0.20166667,0.25875000,0.79833333
34833,train,data/raw/teacher/train/images_train/34833.jpg,0.92703003,0.18549852,0.03588134,0.17770833,0.41437500,0.82229167
34851,train,data/raw/teacher/train/images_train/34851.jpg,0.78691489,0.34607905,0.02189675,0.38687500,0.59583333,0.61312500
34891,train,data/raw/teacher/train/images_train/34891.jpg,0.79641867,0.26084563,0.02362796,0.38979167,0.58750000,0.61020833
34921,train,data/raw/teacher/train/images_train/34921.jpg,0.86373025,0.22450675,0.03368993,0.37020833,0.53625000,0.62979167
34939,train,data/raw/teacher/train/images_train/34939.jpg,0.84107828,0.25160399,0.04092085,0.34375000,0.55250000,0.65625000
34957,train,data/raw/teacher/train/images_train/34957.jpg,0.83826548,0.24986579,0.03101830,0.32187500,0.47500000,0.67812500
34973,train,data/raw/teacher/train/images_train/34973.jpg,0.79898936,0.28830835,0.03725082,0.37125000,0.50375000,0.62875000
34994,train,data/raw/teacher/train/images_train/34994.jpg,0.78059477,0.29602700,0.05232332,0.37833333,0.57000000,0.62166667
35010,train,data/raw/teacher/train/images_train/35010.jpg,0.76054698,0.34057614,0.04936090,0.36854167,0.50375000,0.63145833
35031,train,data/raw/teacher/train/images_train/35031.jpg,0.77649093,0.29807726,0.03770244,0.45437500,0.60125000,0.54562500
35052,train,data/raw/teacher/train/images_train/35052.jpg,0.80866814,0.27943742,0.04477163,0.41354167,0.55958333,0.58645833
35084,train,data/raw/teacher/train/images_train/35084.jpg,0.94184428,0.18655662,0.02429884,0.09625000,0.21000000,0.90375000
35116,train,data/raw/teacher/train/images_train/35116.jpg,0.98769987,0.05451405,0.02735516,0.04666667,0.40083333,0.95333333
35148,train,data/raw/teacher/train/images_train/35148.jpg,0.95686007,0.09152730,0.01762028,0.20916667,0.52708333,0.79083333
35181,train,data/raw/teacher/train/images_train/35181.jpg,0.88364178,0.16972876,0.02040905,0.34083333,0.45125000,0.65916667
35200,train,data/raw/teacher/train/images_train/35200.jpg,0.80484056,0.30783582,0.03179149,0.30104167,0.40375000,0.69895833
35240,train,data/raw/teacher/train/images_train/35240.jpg,0.69529653,0.41221923,0.04248250,0.36333333,0.66000000,0.63666667
35267,train,data/raw/teacher/train/images_train/35267.jpg,0.73132455,0.35976970,0.04370023,0.41458333,0.56875000,0.58541667
35313,train,data/raw/teacher/train/images_train/35313.jpg,0.99169832,0.05146226,0.00783637,0.03166667,0.11562500,0.96833333
35326,train,data/raw/teacher/train/images_train/35326.jpg,0.99187011,0.04547413,0.00389493,0.02958333,0.09895833,0.97041667
35381,train,data/raw/teacher/train/images_train/35381.jpg,0.87797892,0.29149115,0.02292340,0.15250000,0.24375000,0.84750000
35411,train,data/raw/teacher/train/images_train/35411.jpg,0.83206195,0.32801470,0.02481707,0.21458333,0.35750000,0.78541667
35432,train,data/raw/teacher/train/images_train/35432.jpg,0.93338275,0.11445425,0.00560970,0.26416667,0.38500000,0.73583333
35450,train,data/raw/teacher/train/images_train/35450.jpg,0.93493807,0.13828447,0.01500949,0.19354167,0.28750000,0.80645833
35470,train,data/raw/teacher/train/images_train/35470.jpg,0.85366851,0.28090456,0.02216024,0.23229167,0.38437500,0.76770833
35493,train,data/raw/teacher/train/images_train/35493.jpg,0.82270694,0.32648364,0.02068365,0.23583333,0.40083333,0.76416667
35534,train,data/raw/teacher/train/images_train/35534.jpg,0.97002983,0.09340967,0.00969513,0.12875000,0.24375000,0.87125000
35560,train,data/raw/teacher/train/images_train/35560.jpg,0.95938253,0.10724287,0.01223366,0.12770833,0.30000000,0.87229167
35578,train,data/raw/teacher/train/images_train/35578.jpg,0.90464079,0.25324491,0.02144824,0.13229167,0.20166667,0.86770833
35648,train,data/raw/teacher/train/images_train/35648.jpg,0.81072408,0.34107953,0.03341677,0.25041667,0.39000000,0.74958333
35668,train,data/raw/teacher/train/images_train/35668.jpg,0.85765928,0.30611852,0.02551497,0.18395833,0.28125000,0.81604167
35690,train,data/raw/teacher/train/images_train/35690.jpg,0.82908893,0.33675486,0.03561471,0.22250000,0.36458333,0.77750000
35711,train,data/raw/teacher/train/images_train/35711.jpg,0.91182697,0.18667765,0.03165804,0.20375000,0.31625000,0.79625000
35796,train,data/raw/teacher/train/images_train/35796.jpg,0.92826527,0.18226524,0.03671150,0.14666667,0.28416667,0.85333333
35820,train,data/raw/teacher/train/images_train/35820.jpg,0.94408417,0.13695878,0.01526345,0.15208333,0.28416667,0.84791667
35879,train,data/raw/teacher/train/images_train/35879.jpg,0.94926208,0.11479485,0.01062245,0.19375000,0.30000000,0.80625000
35894,train,data/raw/teacher/train/images_train/35894.jpg,0.92838025,0.14370865,0.00924199,0.21041667,0.31666667,0.78958333
35931,train,data/raw/teacher/train/images_train/35931.jpg,0.78394645,0.36143935,0.03757620,0.27687500,0.41666667,0.72312500
35981,train,data/raw/teacher/train/images_train/35981.jpg,0.81189287,0.30579212,0.06141955,0.39104167,0.58500000,0.60895833
36000,train,data/raw/teacher/train/images_train/36000.jpg,0.91033190,0.22663073,0.02560706,0.16291667,0.24541667,0.83708333
36026,train,data/raw/teacher/train/images_train/36026.jpg,0.89499086,0.26523247,0.03551712,0.15312500,0.19166667,0.84687500
36052,train,data/raw/teacher/train/images_train/36052.jpg,0.80924487,0.27213520,0.02539795,0.35104167,0.52083333,0.64895833
36073,train,data/raw/teacher/train/images_train/36073.jpg,0.87529421,0.24835174,0.05417264,0.21645833,0.36000000,0.78354167
36104,train,data/raw/teacher/train/images_train/36104.jpg,0.79813713,0.32340175,0.01637603,0.28979167,0.30000000,0.71020833
36141,train,data/raw/teacher/train/images_train/36141.jpg,0.91996634,0.15463997,0.01067724,0.22875000,0.38541667,0.77125000
36216,train,data/raw/teacher/train/images_train/36216.jpg,0.80161023,0.33334610,0.02703181,0.27187500,0.30833333,0.72812500
36233,train,data/raw/teacher/train/images_train/36233.jpg,0.92172873,0.17557782,0.03012697,0.18645833,0.30250000,0.81354167
36259,train,data/raw/teacher/train/images_train/36259.jpg,0.88332254,0.24500138,0.02982294,0.22375000,0.42750000,0.77625000
36278,train,data/raw/teacher/train/images_train/36278.jpg,0.90741539,0.19583800,0.03023528,0.21854167,0.34833333,0.78145833
36294,train,data/raw/teacher/train/images_train/36294.jpg,0.91159588,0.23787731,0.02832205,0.13020833,0.27500000,0.86979167
36318,train,data/raw/teacher/train/images_train/36318.jpg,0.87692708,0.25614724,0.05118984,0.21645833,0.33333333,0.78354167
36346,train,data/raw/teacher/train/images_train/36346.jpg,0.84142709,0.22484140,0.07857170,0.35854167,0.42750000,0.64145833
36359,train,data/raw/teacher/train/images_train/36359.jpg,0.98006839,0.06156560,0.00293486,0.09583333,0.22500000,0.90416667
36379,train,data/raw/teacher/train/images_train/36379.jpg,0.78469515,0.38425884,0.04223699,0.24937500,0.42500000,0.75062500
36395,train,data/raw/teacher/train/images_train/36395.jpg,0.83239704,0.29433155,0.02764663,0.26145833,0.44666667,0.73854167
36410,train,data/raw/teacher/train/images_train/36410.jpg,0.77403760,0.38574117,0.04328428,0.26708333,0.42500000,0.73291667
36434,train,data/raw/teacher/train/images_train/36434.jpg,0.86539245,0.26142463,0.02459589,0.22625000,0.36125000,0.77375000
36448,train,data/raw/teacher/train/images_train/36448.jpg,0.95664001,0.10665943,0.01721043,0.22062500,0.35416667,0.77937500
36471,train,data/raw/teacher/train/images_train/36471.jpg,0.90318584,0.19859038,0.03456931,0.29229167,0.58500000,0.70770833
36498,train,data/raw/teacher/train/images_train/36498.jpg,0.73949403,0.36585349,0.04021167,0.36562500,0.50375000,0.63437500
36516,train,data/raw/teacher/train/images_train/36516.jpg,0.94350564,0.15821974,0.00733025,0.16541667,0.22041667,0.83458333
36558,train,data/raw/teacher/train/images_train/36558.jpg,0.70512295,0.36856356,0.06239924,0.44104167,0.60125000,0.55895833
36619,train,data/raw/teacher/train/images_train/36619.jpg,0.93130851,0.15918146,0.01896787,0.18125000,0.41250000,0.81875000
36665,train,data/raw/teacher/train/images_train/36665.jpg,0.81946838,0.31803402,0.03654467,0.26041667,0.55208333,0.73958333
36698,train,data/raw/teacher/train/images_train/36698.jpg,0.94186950,0.13159922,0.01995905,0.20437500,0.27791667,0.79562500
