method,fold,size,query_source,gallery_source,protocol,scope,query_id,articleType,ndcg_at_5,precision_any_at_5,precision_strict_at_5,tie_rate_at_5,ndcg_at_10,precision_any_at_10,precision_strict_at_10,tie_rate_at_10,ndcg_at_20,precision_any_at_20,precision_strict_at_20,tie_rate_at_20,recall_at_10,hit_rate_at_10,precision_at_10
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34526,Sandals,0.67259567,1.00000000,0.40000000,0.00000000,0.64671839,1.00000000,0.30000000,0.00000000,0.54578206,0.80000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34527,Sandals,0.67259567,1.00000000,0.40000000,0.00000000,0.58626441,0.80000000,0.30000000,0.00000000,0.57600409,0.75000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34531,Casual Shoes,0.00000000,0.00000000,0.00000000,0.00000000,0.10649103,0.20000000,0.10000000,0.00000000,0.26616989,0.45000000,0.25000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34532,Formal Shoes,0.00000000,0.00000000,0.00000000,0.00000000,0.22119341,0.30000000,0.30000000,0.00000000,0.19394350,0.25000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34533,Formal Shoes,0.69921482,0.60000000,0.60000000,0.00000000,0.60157207,0.50000000,0.50000000,0.00000000,0.54812105,0.50000000,0.45000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34555,Handbags,0.57303417,1.00000000,0.20000000,0.00000000,0.54739418,1.00000000,0.10000000,0.00000000,0.58467587,1.00000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34558,Handbags,1.00000000,1.00000000,1.00000000,0.00000000,0.96528439,1.00000000,0.90000000,0.00000000,0.90764307,1.00000000,0.75000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34563,Casual Shoes,0.40777831,0.60000000,0.20000000,0.00000000,0.47103615,0.60000000,0.40000000,0.00000000,0.48200005,0.65000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34575,Tops,0.25437015,0.40000000,0.00000000,0.00000000,0.16506882,0.20000000,0.00000000,0.00000000,0.15486885,0.20000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34577,Tops,0.07303417,0.20000000,0.00000000,0.00000000,0.04739418,0.10000000,0.00000000,0.00000000,0.07468554,0.15000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34581,Dresses,0.00000000,0.00000000,0.00000000,0.00000000,0.05214426,0.10000000,0.00000000,0.00000000,0.06426839,0.10000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34583,Tops,0.10699313,0.20000000,0.00000000,0.00000000,0.10414683,0.20000000,0.00000000,0.00000000,0.19177066,0.40000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34597,Tops,0.07303417,0.20000000,0.00000000,0.00000000,0.08052129,0.20000000,0.00000000,0.00000000,0.11912040,0.25000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34604,Briefs,0.00000000,0.00000000,0.00000000,0.00000000,0.03919913,0.10000000,0.00000000,0.00000000,0.04510838,0.10000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34608,Briefs,0.43741303,0.80000000,0.20000000,0.00000000,0.49606730,0.90000000,0.20000000,0.00000000,0.49746196,0.95000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34609,Briefs,0.60699313,1.00000000,0.20000000,0.00000000,0.56943122,1.00000000,0.10000000,0.00000000,0.54567098,0.95000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34613,Briefs,0.86879492,0.80000000,0.80000000,0.00000000,0.80781503,0.90000000,0.60000000,0.00000000,0.69865377,0.95000000,0.30000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34614,Briefs,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.53478649,1.00000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34615,Briefs,0.50000000,1.00000000,0.00000000,0.00000000,0.53668196,1.00000000,0.10000000,0.00000000,0.54232672,1.00000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34616,Briefs,0.72342676,1.00000000,0.60000000,0.00000000,0.72086978,1.00000000,0.50000000,0.00000000,0.67847529,1.00000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34617,Briefs,0.58479005,1.00000000,0.20000000,0.00000000,0.58973855,1.00000000,0.20000000,0.20000000,0.55791433,1.00000000,0.10000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34618,Briefs,0.77657324,1.00000000,0.40000000,0.00000000,0.75339185,1.00000000,0.40000000,0.00000000,0.77274963,1.00000000,0.50000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34628,Casual Shoes,0.34217577,0.60000000,0.00000000,0.00000000,0.37025601,0.60000000,0.10000000,0.00000000,0.32928336,0.55000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34631,Sports Shoes,0.61643363,0.60000000,0.60000000,0.00000000,0.61803966,0.60000000,0.60000000,0.00000000,0.57247909,0.55000000,0.55000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34650,Sports Shoes,0.31564845,0.40000000,0.40000000,0.00000000,0.42312244,0.60000000,0.40000000,0.00000000,0.37909174,0.45000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34651,Sports Shoes,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14143354,0.20000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34735,Sports Shoes,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06881314,0.10000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34756,Casual Shoes,0.65782423,1.00000000,0.40000000,0.00000000,0.49828048,0.70000000,0.20000000,0.00000000,0.44154392,0.65000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34770,Handbags,0.48081249,0.80000000,0.20000000,0.00000000,0.52713580,0.80000000,0.30000000,0.00000000,0.51643308,0.80000000,0.25000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34788,Casual Shoes,0.00000000,0.00000000,0.00000000,0.00000000,0.11508023,0.20000000,0.10000000,0.00000000,0.15083741,0.25000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34799,Belts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.54568886,1.00000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34806,Belts,0.74261428,1.00000000,0.40000000,0.00000000,0.68925046,1.00000000,0.30000000,0.00000000,0.67615091,1.00000000,0.30000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34808,Belts,1.00000000,1.00000000,1.00000000,0.00000000,0.96528439,1.00000000,0.90000000,0.00000000,0.87146866,1.00000000,0.65000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34811,Belts,1.00000000,1.00000000,1.00000000,0.00000000,0.96818961,1.00000000,0.90000000,0.00000000,0.92834529,1.00000000,0.80000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34861,Casual Shoes,0.76481736,1.00000000,0.60000000,0.00000000,0.67184835,1.00000000,0.30000000,0.00000000,0.57938689,0.75000000,0.30000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34862,Casual Shoes,0.41520995,0.80000000,0.00000000,0.00000000,0.38003955,0.70000000,0.00000000,0.00000000,0.38721998,0.75000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34864,Handbags,0.56560254,1.00000000,0.20000000,0.00000000,0.47472884,0.80000000,0.10000000,0.00000000,0.52009920,0.90000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34882,Handbags,0.06560254,0.20000000,0.00000000,0.00000000,0.08177069,0.20000000,0.00000000,0.00000000,0.05277214,0.10000000,0.00000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34899,Handbags,0.24562985,0.60000000,0.00000000,0.00000000,0.26260493,0.60000000,0.00000000,0.00000000,0.24283745,0.50000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34916,Dupatta,0.09843704,0.20000000,0.00000000,0.00000000,0.07491210,0.10000000,0.00000000,0.00000000,0.05451850,0.05000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34917,Dupatta,0.22342676,0.60000000,0.00000000,0.00000000,0.19959451,0.40000000,0.00000000,0.00000000,0.22450702,0.35000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34930,Dupatta,0.41305474,0.40000000,0.00000000,0.00000000,0.34634690,0.30000000,0.00000000,0.00000000,0.26807606,0.20000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34931,Dupatta,0.68435155,0.60000000,0.00000000,0.00000000,0.44409733,0.30000000,0.00000000,0.00000000,0.46953351,0.40000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34933,Dupatta,0.15979139,0.20000000,0.00000000,0.00000000,0.11381311,0.10000000,0.00000000,0.00000000,0.07847123,0.05000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34934,Dupatta,0.25437015,0.40000000,0.00000000,0.00000000,0.22189718,0.30000000,0.00000000,0.00000000,0.19532222,0.20000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34944,Dupatta,0.52220308,0.80000000,0.20000000,0.00000000,0.51478206,0.70000000,0.10000000,0.00000000,0.48644212,0.50000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34948,Dupatta,0.67259567,1.00000000,0.40000000,0.00000000,0.58758679,0.70000000,0.20000000,0.00000000,0.54367640,0.55000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34959,Sarees,0.59654593,0.80000000,0.20000000,0.00000000,0.59090725,0.80000000,0.30000000,0.00000000,0.45771015,0.55000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34969,Stoles,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03469324,0.05000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34991,Sarees,0.27657324,0.40000000,0.00000000,0.00000000,0.24800442,0.30000000,0.00000000,0.00000000,0.18814953,0.15000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,34994,Sarees,0.41520995,0.80000000,0.00000000,0.00000000,0.45889720,0.80000000,0.00000000,0.00000000,0.55440522,0.70000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35000,Stoles,0.24261428,0.40000000,0.00000000,0.00000000,0.20550036,0.30000000,0.00000000,0.00000000,0.18420353,0.20000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35002,Stoles,0.43439746,0.80000000,0.00000000,0.00000000,0.37741195,0.60000000,0.00000000,0.00000000,0.31351415,0.35000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35003,Stoles,0.61874901,0.80000000,0.40000000,0.00000000,0.50738165,0.50000000,0.20000000,0.00000000,0.43717260,0.30000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35004,Stoles,0.43439746,0.80000000,0.00000000,0.00000000,0.34070043,0.50000000,0.00000000,0.00000000,0.28558000,0.30000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35005,Stoles,0.10699313,0.20000000,0.00000000,0.00000000,0.14539908,0.30000000,0.00000000,0.00000000,0.13566070,0.20000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35010,Stoles,0.16958010,0.20000000,0.00000000,0.00000000,0.25319569,0.30000000,0.10000000,0.00000000,0.31326949,0.30000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35029,Stoles,0.00000000,0.00000000,0.00000000,0.00000000,0.04510158,0.10000000,0.00000000,0.00000000,0.08379633,0.15000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35032,Stoles,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05654742,0.10000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35038,Kurtas,0.58479005,1.00000000,0.20000000,0.00000000,0.55502294,1.00000000,0.10000000,0.00000000,0.53671595,0.95000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35039,Kurtas,0.71097070,0.80000000,0.40000000,0.00000000,0.53976960,0.50000000,0.30000000,0.00000000,0.45457545,0.50000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35042,Kurtas,0.19178318,0.40000000,0.00000000,0.00000000,0.27134479,0.50000000,0.10000000,0.00000000,0.19214855,0.30000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35043,Kurtas,0.26481736,0.60000000,0.00000000,0.00000000,0.28244505,0.60000000,0.00000000,0.00000000,0.23474176,0.45000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35044,Kurtas,0.65480866,0.60000000,0.60000000,0.00000000,0.45964162,0.40000000,0.30000000,0.00000000,0.36848631,0.35000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35047,Kurtas,0.47036528,0.40000000,0.40000000,0.00000000,0.44092033,0.40000000,0.40000000,0.00000000,0.37318300,0.40000000,0.25000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35080,Ties,0.57303417,1.00000000,0.20000000,0.00000000,0.63380388,1.00000000,0.10000000,0.00000000,0.72218387,1.00000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35084,Ties,0.50000000,1.00000000,0.00000000,0.00000000,0.57892822,1.00000000,0.00000000,0.00000000,0.68055223,1.00000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35095,Scarves,0.16958010,0.20000000,0.00000000,0.00000000,0.12741734,0.10000000,0.00000000,0.00000000,0.09666567,0.05000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35105,Wallets,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.96590617,1.00000000,0.90000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35107,Wallets,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.96343259,1.00000000,0.90000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35108,Wallets,0.77657324,1.00000000,0.40000000,0.00000000,0.78848531,1.00000000,0.50000000,0.00000000,0.74015781,1.00000000,0.40000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35109,Wallets,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.96281438,1.00000000,0.90000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35111,Wallets,1.00000000,1.00000000,1.00000000,0.00000000,0.89295814,1.00000000,0.70000000,0.00000000,0.82484045,1.00000000,0.55000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35114,Wallets,0.66958010,1.00000000,0.20000000,0.00000000,0.64185628,1.00000000,0.20000000,0.00000000,0.64455007,1.00000000,0.25000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35115,Wallets,0.93439746,1.00000000,0.80000000,0.00000000,0.95742844,1.00000000,0.90000000,0.00000000,0.91588365,1.00000000,0.80000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35147,Handbags,0.68876762,0.80000000,0.40000000,0.00000000,0.55268819,0.70000000,0.20000000,0.00000000,0.46175537,0.60000000,0.15000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35148,Handbags,0.42696583,0.80000000,0.00000000,0.00000000,0.38607981,0.70000000,0.00000000,0.00000000,0.39610745,0.70000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35166,Sandals,0.62618064,0.80000000,0.40000000,0.00000000,0.72428971,0.90000000,0.60000000,0.00000000,0.66441225,0.80000000,0.50000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35177,Backpacks,0.66083979,0.80000000,0.80000000,0.00000000,0.71365401,0.80000000,0.80000000,0.00000000,0.79848290,0.90000000,0.85000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35183,Backpacks,0.72272657,0.60000000,0.60000000,0.00000000,0.53525432,0.40000000,0.40000000,0.00000000,0.41569584,0.30000000,0.30000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35185,Backpacks,0.60699313,1.00000000,0.20000000,0.00000000,0.60283012,0.90000000,0.30000000,0.00000000,0.59258153,0.80000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35189,Backpacks,0.92696583,1.00000000,0.80000000,0.00000000,0.88159629,1.00000000,0.70000000,0.00000000,0.81813321,0.95000000,0.60000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35191,Backpacks,0.57303417,1.00000000,0.20000000,0.00000000,0.59146488,0.90000000,0.30000000,0.00000000,0.57678345,0.95000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35197,Backpacks,0.85393165,0.80000000,0.80000000,0.00000000,0.63254148,0.50000000,0.50000000,0.00000000,0.49993032,0.45000000,0.30000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35198,Backpacks,0.75437015,1.00000000,0.40000000,0.00000000,0.66506882,1.00000000,0.20000000,0.00000000,0.62269918,1.00000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35202,Backpacks,0.43741303,0.80000000,0.20000000,0.00000000,0.35169385,0.60000000,0.10000000,0.20000000,0.42365921,0.70000000,0.10000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35204,Backpacks,0.86879492,0.80000000,0.80000000,0.00000000,0.91485688,0.90000000,0.90000000,0.00000000,0.94505141,0.95000000,0.95000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35205,Backpacks,0.65039259,1.00000000,0.40000000,0.00000000,0.59759450,1.00000000,0.20000000,0.00000000,0.58635773,0.90000000,0.25000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35209,Backpacks,0.66958010,1.00000000,0.20000000,0.00000000,0.64476149,1.00000000,0.20000000,0.00000000,0.57184815,0.80000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35212,Backpacks,0.49256836,0.80000000,0.20000000,0.00000000,0.49517738,0.90000000,0.10000000,0.00000000,0.44056537,0.70000000,0.05000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35217,Duffel Bag,0.53968642,0.60000000,0.00000000,0.00000000,0.49084431,0.50000000,0.00000000,0.00000000,0.40354599,0.35000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35248,Casual Shoes,0.06560254,0.20000000,0.00000000,0.00000000,0.28714895,0.50000000,0.30000000,0.00000000,0.27039616,0.45000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35258,Shirts,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35267,Tops,0.61874901,0.60000000,0.40000000,0.00000000,0.57770961,0.60000000,0.40000000,0.00000000,0.41040046,0.40000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35304,Earrings,0.10907459,0.20000000,0.00000000,0.00000000,0.07768954,0.10000000,0.00000000,0.00000000,0.05356495,0.05000000,0.00000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,v1,primary,development,35305,Earrings,0.14606835,0.20000000,0.00000000,0.00000000,0.09478836,0.10000000,0.00000000,0.00000000,0.06117332,0.05000000,0.00000000,0.10000000,,,
