id,articleType,product_family_group,mode
27906,Trousers,family_9f4d675360361a3b,RGB
27909,Trousers,family_1f8cdaa8ae4188f9,RGB
27910,Trousers,family_3f239ac154e513a9,RGB
27911,Trousers,family_3f239ac154e513a9,RGB
27921,Trousers,family_9f4d675360361a3b,RGB
27924,Trousers,family_9f4d675360361a3b,RGB
27937,Jeans,family_20cd94d688e75981,RGB
27938,Jeans,family_20cd94d688e75981,RGB
27939,Jeans,family_0d562c5d26292c48,RGB
27946,Trunk,family_ec2aa534ca19a548,RGB
27948,Trunk,family_a168c8a40b66a3d1,RGB
27949,Trunk,family_9a4fe706d0b3dfa5,RGB
27955,Briefs,family_133791c9ece5c2f8,RGB
27957,Trunk,family_8f1721ba893d8383,RGB
27973,Innerwear Vests,family_0e1e0339711de130,RGB
27984,Briefs,family_5d228466af4395b1,RGB
27985,Briefs,family_5d228466af4395b1,RGB
27995,Briefs,family_e1193f9bae46352d,RGB
28011,Trunk,family_20fc636b68916e1a,RGB
28019,Briefs,family_33bc51d62624f289,RGB
28021,Briefs,family_f0d7898cd553d3b1,RGB
28026,Briefs,family_cd956afaca51c54a,RGB
28030,Briefs,family_97b47fc428b44273,RGB
28044,Briefs,family_debdb4478191240c,RGB
28047,Briefs,family_0020d0d07d3d8ead,RGB
28084,Briefs,family_bedd0fff153afaa0,RGB
28092,Innerwear Vests,family_3d8394738326aee8,RGB
28093,Briefs,family_572e6d624cd6187a,RGB
28103,Briefs,family_7ac2527a325b6f6d,RGB
28108,Trunk,family_056c7ceff4b7571e,RGB
28113,Trunk,family_7b81adba88d2f1ac,RGB
28118,Briefs,family_6de2a8cc439b5afe,RGB
28119,Briefs,family_28ebecfcbd68c9ad,RGB
28121,Briefs,family_08f905f9973456e1,RGB
28130,Briefs,family_a3dcf24cd3602aac,RGB
28136,Briefs,family_96f4742051be5d73,RGB
28137,Briefs,family_50b3a7829cea1cd6,RGB
28146,Innerwear Vests,family_41f1a04a61453676,RGB
28148,Innerwear Vests,family_313403b74c808db7,RGB
28151,Innerwear Vests,family_6e6a14f0fe023fed,RGB
28155,Sunglasses,family_86a64cabf9101a98,RGB
28208,Sunglasses,family_740f173ff4464608,RGB
28210,Sunglasses,family_740f173ff4464608,RGB
28211,Sunglasses,family_89009c2930b7eec1,RGB
28216,Deodorant,family_548c4de3063b08fc,RGB
28220,Deodorant,family_0908a09c5495f9aa,RGB
28236,Deodorant,family_07c44241160b9a01,RGB
28244,Deodorant,family_a7a3dbd9f37a95a3,RGB
28248,Deodorant,family_9921f23ac65758e5,RGB
28249,Deodorant,family_d8459319765c0643,RGB
28254,Deodorant,family_53d12500a86cfea2,RGB
28256,Deodorant,family_e3e5bd2fe627b672,RGB
28257,Deodorant,family_9f79060e92c65355,RGB
28265,Deodorant,family_646ca1501255c7d8,RGB
28266,Deodorant,family_d50f823938225d9c,RGB
28268,Deodorant,family_c9e2fb636d754232,RGB
28270,Deodorant,family_681be09ba32a3ba7,RGB
28275,Deodorant,family_4207f503dbb4f78f,RGB
28280,Sunglasses,family_0385e5e79eb573c5,RGB
28284,Sunglasses,family_5ef3c7f1cde699af,RGB
28285,Sunglasses,family_af2b5fb8cef59a55,RGB
28286,Sunglasses,family_af2b5fb8cef59a55,RGB
28287,Sunglasses,family_af2b5fb8cef59a55,RGB
28291,Sunglasses,family_af2b5fb8cef59a55,RGB
28292,Sunglasses,family_af2b5fb8cef59a55,RGB
28294,Sunglasses,family_090faf64a7040cbf,RGB
28297,Sunglasses,family_af2b5fb8cef59a55,RGB
28309,Sunglasses,family_af2b5fb8cef59a55,RGB
28375,Sunglasses,family_9c6e898a8fad71a6,RGB
28431,Watches,family_8acc124ab1a689e8,RGB
28432,Watches,family_7390b751a8119843,RGB
28442,Handbags,family_f0d8933080e4db80,RGB
28444,Handbags,family_2a53130ad76e234a,RGB
28451,Track Pants,family_ff10a33eab95c89f,RGB
28452,Leggings,family_3539617ba866aa92,RGB
28453,Leggings,family_e820d476d23da238,RGB
28463,Shorts,family_98e669698b7a0c31,RGB
28467,Tshirts,family_0f2554d6974f2f47,RGB
28468,Tshirts,family_40a30cd55f339505,RGB
28476,Kurtas,family_88e2bfa138a9ac63,RGB
28478,Tunics,family_daa44a82b99540ea,RGB
28488,Tshirts,family_fae86202d4474c6a,RGB
28512,Shorts,family_14bf92e800e28664,RGB
28528,Tshirts,family_9bb95e2cd4778131,RGB
28529,Tshirts,family_853a820462460247,RGB
28531,Tshirts,family_92b8678e536329f8,RGB
28533,Tshirts,family_bb0f0b3189ad6f8f,RGB
28536,Tshirts,family_be07511bb33e3885,RGB
28542,Tshirts,family_0bcc7c316c384096,RGB
28546,Tshirts,family_253cba914a444143,RGB
28550,Tshirts,family_91b5686361e48e48,RGB
28551,Tshirts,family_6ae24a26dcbcd33c,RGB
28565,Tshirts,family_061d690c29651b3d,RGB
28578,Watches,family_14b6a4696d6ca551,RGB
28608,Sports Shoes,family_41b0fe94fe120d50,RGB
28617,Tshirts,family_5b9243aa5ba08d14,RGB
28622,Tshirts,family_09ea0796a3332db3,RGB
28626,Track Pants,family_6f39a61f55620dec,RGB
28644,Tshirts,family_21013a717855df24,RGB
28656,Sports Shoes,family_5ea38f5cc135fe4a,RGB
28671,Tshirts,family_42ff6a0406420a18,RGB
28672,Tshirts,family_abee1a216fa2dedc,RGB
28681,Tshirts,family_42ff6a0406420a18,RGB
28692,Kurtas,family_575bc212f2e78867,RGB
28693,Kurtas,family_be3d5c0f03dbd683,RGB
28696,Kurtas,family_575bc212f2e78867,RGB
28725,Kurtas,family_62d9993342057ce7,RGB
28732,Kurtas,family_62d9993342057ce7,RGB
28733,Kurtas,family_62d9993342057ce7,RGB
28738,Kurtas,family_8f752dd5535552cf,RGB
28740,Tops,family_64ce598eb17d23c5,RGB
28753,Kurtas,family_fa7874df77bde9b1,RGB
28763,Kurtas,family_4adc1bd56789d57d,RGB
28769,Kurtis,family_203d71451b8255ba,RGB
28776,Kurtis,family_2e6f1bebd4b552e4,RGB
28778,Kurtis,family_2e6f1bebd4b552e4,RGB
28784,Briefs,family_9b18c991daf60479,RGB
28818,Jeans,family_71de466001278fd6,RGB
28821,Jeans,family_71de466001278fd6,RGB
28825,Jeans,family_71de466001278fd6,RGB
28834,Kurtas,family_849e8f3998951492,RGB
28835,Kurtas,family_849e8f3998951492,RGB
28836,Kurtas,family_849e8f3998951492,RGB
28850,Tshirts,family_70e69c33ebc122ac,RGB
28852,Tshirts,family_26406ce68d6905cf,RGB
28854,Tshirts,family_576f3bd7090a543a,RGB
28861,Tshirts,family_f2a2d2bc296ff957,RGB
28872,Kurtas,family_849e8f3998951492,RGB
28875,Kurtas,family_849e8f3998951492,RGB
28879,Leggings,family_6913145fc252f202,RGB
28882,Briefs,family_a41ca90a0b23a577,RGB
28887,Briefs,family_a41ca90a0b23a577,RGB
28891,Briefs,family_a41ca90a0b23a577,RGB
28893,Briefs,family_550263823fc0b55b,RGB
28896,Briefs,family_721450ba4aee4033,RGB
28903,Briefs,family_6adda79a910807c2,RGB
28904,Briefs,family_6adda79a910807c2,RGB
28905,Kurtas,family_849e8f3998951492,RGB
28927,Tshirts,family_37be8dd3380e72ad,RGB
28928,Tshirts,family_cd9b4ca76ceeba0b,RGB
28931,Tshirts,family_37be8dd3380e72ad,RGB
28934,Tshirts,family_cd9b4ca76ceeba0b,RGB
28936,Kurtas,family_6cf5336915a07704,RGB
28939,Kurtas,family_6cf5336915a07704,RGB
28940,Kurtas,family_6cf5336915a07704,RGB
28944,Leggings,family_9aadf3bd5d64f52a,RGB
28953,Kurtis,family_8f3bb05d1e21fe6b,RGB
28964,Kurtas,family_19bf90b1e5f49526,RGB
28968,Kurta Sets,family_ba6960bfea4d1476,RGB
28971,Kurta Sets,family_028dbfb8919c6f31,RGB
28975,Kurta Sets,family_23a47fcac9cca9ac,RGB
28977,Kurta Sets,family_7b46d8b7e23d7df6,RGB
28997,Tshirts,family_d52ccdd405c22f4c,RGB
29001,Tshirts,family_d52ccdd405c22f4c,RGB
29019,Tshirts,family_4a51b39fee0690d6,RGB
29020,Track Pants,family_761d7cf88e3688ad,RGB
29024,Tshirts,family_325e31f5ea9fa8d2,RGB
29031,Caps,family_4da427091ec031a9,RGB
29036,Tshirts,family_4aaf7fe8df486014,RGB
29047,Tshirts,family_e374bbe0eafe8f99,RGB
29050,Tshirts,family_e5123c36254e24c5,RGB
29068,Handbags,family_9638ab33113c7d13,RGB
29069,Handbags,family_a7502e6a7421448e,RGB
29082,Wallets,family_3030b575d203be68,RGB
29086,Wallets,family_3030b575d203be68,RGB
29097,Sunglasses,family_d1f494556db10814,RGB
29102,Wallets,family_6bef34052dbfadee,RGB
29103,Backpacks,family_9e4c81bbbd310898,RGB
29106,Caps,family_05b304177d3056da,RGB
29112,Socks,family_8263dfd91ea8199d,RGB
29113,Socks,family_8263dfd91ea8199d,RGB
29114,Socks,family_03d1220f2d2f27f6,RGB
29117,Socks,family_03d1220f2d2f27f6,RGB
29122,Caps,family_302bd1e235ba8c97,RGB
29123,Sports Shoes,family_7ec57d78b5704097,RGB
29154,Tops,family_18b4ab44c7a7f7d9,RGB
29157,Tshirts,family_60f0351266133f67,RGB
29158,Dresses,family_f7458621f3f4231f,RGB
29168,Tshirts,family_f8f16d1d7c0b254c,RGB
29169,Tops,family_18b4ab44c7a7f7d9,RGB
29173,Skirts,family_c9960e742573e0ce,RGB
29184,Shirts,family_8fbadbaf43612c22,RGB
29188,Laptop Bag,family_f6b33bc6ffa210dc,RGB
29190,Laptop Bag,family_f6b33bc6ffa210dc,RGB
29196,Sports Shoes,family_9924bab43a37dc14,RGB
29200,Socks,family_838cf7f2d53c02b8,RGB
29224,Sports Shoes,family_3b2f340bd1312b91,RGB
29227,Sports Shoes,family_f08a43a7052ada19,RGB
29233,Casual Shoes,family_c930e972c774e8d0,RGB
29236,Sports Sandals,family_9345414503675104,RGB
29237,Flats,family_c58e81a4a30c29b5,RGB
29263,Sports Shoes,family_00ab24aefaab5b80,RGB
29286,Shirts,family_e36fcb159fe163c4,RGB
29292,Shirts,family_2c130b1bef15fa69,RGB
29296,Tshirts,family_47c379d134cc687f,RGB
29348,Tshirts,family_29f3996720cea1f7,RGB
29371,Shirts,family_850c2219ef76b7c0,RGB
29447,Watches,family_223305fd4a3bcf45,RGB
29495,Watches,family_84a90b347b4ad09b,RGB
29497,Watches,family_84a90b347b4ad09b,RGB
29513,Watches,family_94650809e18508cb,RGB
29514,Watches,family_94650809e18508cb,RGB
29522,Watches,family_21906202c82f33cf,RGB
29523,Watches,family_94650809e18508cb,RGB
29524,Watches,family_94650809e18508cb,RGB
29559,Casual Shoes,family_b05944e9e93306f2,RGB
29568,Casual Shoes,family_6239a24f1db88023,RGB
29575,Casual Shoes,family_7dad9fa3d1dbb2bc,RGB
29611,Shirts,family_2307772f8050449c,RGB
29612,Shirts,family_2307772f8050449c,RGB
29628,Shirts,family_2307772f8050449c,RGB
29657,Shirts,family_0906c7b7bb3225ef,RGB
29672,Shirts,family_3f40a8d74a346562,RGB
29683,Trousers,family_6768841a532b22cd,RGB
29690,Shorts,family_a9e08fa4afe82c6a,RGB
29750,Watches,family_7d1311f8148549c7,RGB
29762,Watches,family_c634cb054143f58d,RGB
29778,Trousers,family_a0cce4f41b496e06,RGB
29781,Trousers,family_4b33b6a2423f82e4,RGB
29786,Tshirts,family_94591db26546032a,RGB
29796,Shirts,family_3c120ec625e8751d,RGB
29797,Shirts,family_a8df571195f54d06,RGB
29798,Shirts,family_a3300144e354226f,RGB
29800,Shirts,family_226b42699c9c85af,RGB
29808,Shirts,family_2ed68bd47b806b83,RGB
29838,Shirts,family_2ed68bd47b806b83,RGB
29849,Trousers,family_a0cce4f41b496e06,RGB
29862,Sunglasses,family_6f2c34101b78a21c,RGB
29863,Sunglasses,family_2057b9c944a0ef80,RGB
29867,Sunglasses,family_25d0d1d17248d728,RGB
29870,Sunglasses,family_e7cfb1c7a0b41ebe,RGB
29875,Sunglasses,family_65ddcc4a802cdf0e,RGB
29877,Sunglasses,family_f2d5bba07fa88cdf,RGB
29878,Sunglasses,family_98c7410361f3780b,RGB
29879,Sunglasses,family_4ca5735177c8875f,RGB
29880,Sunglasses,family_a23e14e51b109ba9,RGB
29892,Sunglasses,family_86d6dd9b28aa400b,RGB
29911,Watches,family_72ca9e1a141c98d3,RGB
29930,Watches,family_0e62c763ecdfe45b,RGB
29932,Watches,family_a1e44df3c1b074f7,RGB
29936,Watches,family_1da54b98d2265dd2,RGB
29937,Watches,family_96bbf618f91d5793,RGB
29950,Watches,family_9d372080662d9330,RGB
29956,Sunglasses,family_657662c128fdb3c8,RGB
29957,Sunglasses,family_657662c128fdb3c8,RGB
29959,Sunglasses,family_657662c128fdb3c8,RGB
29960,Sunglasses,family_657662c128fdb3c8,RGB
29981,Free Gifts,family_6ea94a21e25c3ed2,RGB
30014,Watches,family_c77355a52d06b2ff,RGB
30023,Watches,family_b49d9a7ec64a2f5b,RGB
30029,Free Gifts,family_c77355a52d06b2ff,RGB
30046,Watches,family_8c45604ff77b96a8,RGB
30047,Watches,family_6e46a3a70de9d3b3,RGB
30057,Watches,family_83e7eb77f0f1abc7,RGB
30059,Watches,family_3b0530610c6a6a54,RGB
30064,Watches,family_08da6dd7902a73bb,RGB
30065,Watches,family_08da6dd7902a73bb,RGB
30083,Watches,family_089c06a837a1e75d,RGB
30086,Watches,family_089c06a837a1e75d,RGB
30095,Watches,family_b1d3c6fd8893d441,RGB
30107,Shirts,family_4518365c885c6d57,RGB
30112,Shirts,family_5a5dd9d635c88ba1,RGB
30118,Tshirts,family_2909563a86098e3e,RGB
30122,Tshirts,family_2909563a86098e3e,RGB
30136,Tshirts,family_2909563a86098e3e,RGB
30139,Tshirts,family_e9ddfbd836b63310,RGB
30142,Tshirts,family_e9ddfbd836b63310,RGB
30172,Watches,family_4f24f33b323b9c9b,RGB
30180,Duffel Bag,family_642af6b5288b663c,RGB
30182,Backpacks,family_c6139a5504719a5a,RGB
30184,Handbags,family_966aa43c4623f04e,RGB
30189,Backpacks,family_b15fa9ba90e49247,RGB
30199,Backpacks,family_f0c401e8fd2b4472,RGB
30202,Backpacks,family_dc55c2aa0c272a07,RGB
30210,Shirts,family_ae10ae3b8cbf55ed,RGB
30261,Formal Shoes,family_7fb35dc7b5b98b31,RGB
30303,Tshirts,family_5ad9fe378347fd22,RGB
30305,Tshirts,family_05efc2642012e1a4,RGB
30324,Tshirts,family_6635654653e299d3,RGB
30336,Tshirts,family_638b535175bb8790,RGB
30351,Tshirts,family_50957da5a1e99c5e,RGB
30354,Tshirts,family_7c6843c372893f96,RGB
30355,Tshirts,family_e64efe7467023bc5,RGB
30359,Tshirts,family_c9fcb0463eca179b,RGB
30472,Bra,family_c6b143d7a4fba6a3,RGB
30485,Bra,family_e44409a18cc06f34,RGB
30495,Bra,family_e44409a18cc06f34,RGB
30499,Bra,family_e44409a18cc06f34,RGB
30505,Bra,family_6c7a366bb4e9aa3e,RGB
30508,Bra,family_bbcc90f5d76b0c55,L
30510,Bra,family_0f6ef22dc2204922,RGB
30550,Tshirts,family_71cc190e3847380d,RGB
30551,Tshirts,family_982a57f8231e3161,RGB
30559,Sunglasses,family_539e8402133ef5a2,RGB
30563,Sunglasses,family_539e8402133ef5a2,RGB
30569,Sunglasses,family_593b0c98270ccc02,RGB
30585,Tshirts,family_91b5686361e48e48,RGB
30588,Tshirts,family_6ae24a26dcbcd33c,RGB
30589,Tshirts,family_6ae24a26dcbcd33c,RGB
30592,Caps,family_2e17389f30bc0706,RGB
30594,Caps,family_eeb47d107718eaca,RGB
30597,Tshirts,family_e7e9427339eb9c6a,RGB
30599,Shorts,family_2e2779a802ee2ff9,RGB
30606,Shorts,family_a8004ce41a1da046,RGB
30608,Track Pants,family_acc721d7afd78a7c,RGB
30612,Tshirts,family_9de084d49d781b64,RGB
30636,Shorts,family_99c6a18e1b9cb106,RGB
30644,Tshirts,family_39d3b86e60eece08,RGB
30661,Sunglasses,family_b83581cc1d499270,RGB
30662,Sunglasses,family_b83581cc1d499270,RGB
30663,Sunglasses,family_b83581cc1d499270,RGB
30665,Sunglasses,family_b83581cc1d499270,RGB
30666,Sunglasses,family_b83581cc1d499270,RGB
30668,Sunglasses,family_b83581cc1d499270,RGB
30670,Sunglasses,family_b83581cc1d499270,RGB
30676,Sunglasses,family_b83581cc1d499270,RGB
30680,Sunglasses,family_b83581cc1d499270,RGB
30681,Sunglasses,family_b83581cc1d499270,RGB
30683,Sunglasses,family_b83581cc1d499270,RGB
30717,Kurta Sets,family_332320b51a813243,RGB
30718,Kurta Sets,family_5b33b441324dc65d,RGB
30731,Salwar,family_fe6db33313c3c22f,RGB
30739,Nehru Jackets,family_36f7ce966a63c987,RGB
30756,Kurtas,family_ee8112883540d3eb,RGB
30757,Kurtas,family_b387f7415ad22575,RGB
30766,Kurtas,family_9d49be45ad5b2dfe,RGB
30767,Kurtas,family_060ef93cbd43d772,RGB
30769,Kurtas,family_bc1664c8006b01d4,RGB
30770,Kurtas,family_b33b192b10916313,RGB
30772,Kurtas,family_f800eaef396288db,RGB
30778,Kurtas,family_c6c690113c8149b9,RGB
30799,Shirts,family_b4626d6b76b9889a,RGB
30810,Leggings,family_55ce871a32325790,RGB
30823,Churidar,family_4fa23fcec642fb15,RGB
30826,Churidar,family_bdb0abeb34f6a476,RGB
30827,Churidar,family_9680a234b44cb68a,RGB
30856,Kurtas,family_8199afb70ed38307,RGB
30875,Kurtas,family_aa792fdc1f7211e1,RGB
30891,Kurtas,family_3d8a1e2d3cef73a1,RGB
30900,Salwar,family_e4232498d7ce2d24,RGB
30906,Jackets,family_57fe59894c61fbcd,RGB
30915,Kurtis,family_170630100f701403,RGB
30920,Trousers,family_5be0f83c6ef2846d,RGB
30921,Trousers,family_1aa812d1d5471e3b,RGB
30936,Kurtis,family_170630100f701403,RGB
30938,Kurtis,family_ddac847081140301,RGB
30943,Kurtis,family_13cfa0a859c6cb05,RGB
30946,Tops,family_7e4f0c98576b5d81,RGB
30955,Tops,family_5a98cd317fa3f9da,RGB
30976,Perfume and Body Mist,family_0d1153fd686d360c,RGB
31018,Trousers,family_83983f89bbb9426c,RGB
31032,Trousers,family_ad25cce82663ba28,RGB
31049,Shirts,family_f1d1d97fc46cb3b1,RGB
31062,Dupatta,family_c1fde6e4fd5dbe0d,RGB
31070,Dupatta,family_9214bb157b83c88a,RGB
31072,Dupatta,family_ec28638a41806f6d,RGB
31074,Sarees,family_1062f807e7116e14,RGB
31078,Stoles,family_255347fcc03a7c08,RGB
31107,Tshirts,family_20de80f163b49c72,RGB
31109,Tshirts,family_ddb6e664994fcac7,RGB
31121,Tops,family_524cee86b647e213,RGB
31143,Tshirts,family_20de80f163b49c72,RGB
31151,Tshirts,family_ff32646453c2d77c,RGB
31167,Dresses,family_54c75f4f4c35bcc8,RGB
31178,Tops,family_524cee86b647e213,RGB
31208,Sports Shoes,family_b01d9c8cc3a3d2e8,RGB
31209,Sports Shoes,family_67bc565bddc734b7,RGB
31210,Sports Shoes,family_1a0513f024c4bc1e,RGB
31211,Sports Shoes,family_7b35da4099c04fb8,RGB
31213,Casual Shoes,family_20260e459de6f152,RGB
31218,Casual Shoes,family_9abddc3ac015cffa,RGB
31219,Casual Shoes,family_0dd199f39b671099,RGB
31235,Tshirts,family_a2eba9ebae737375,RGB
31242,Tshirts,family_cb94679584197c2e,RGB
31248,Tshirts,family_742007d0d8d0b6e6,RGB
31260,Tshirts,family_90a78d3660e006a8,RGB
31265,Tshirts,family_6bd5c1db8198f02e,RGB
31270,Tshirts,family_206d6a2b45792ade,RGB
31271,Tshirts,family_5940631e6c05980c,RGB
31272,Tshirts,family_2429a0818f75039e,RGB
31282,Tshirts,family_b8710ade03b3fa24,RGB
31287,Shorts,family_a59ca468382bb8e0,RGB
31295,Tshirts,family_7943f5a305466bee,RGB
31302,Shirts,family_ae10ae3b8cbf55ed,RGB
31303,Shirts,family_ae10ae3b8cbf55ed,RGB
31306,Kurtas,family_3d9cd6bb36043334,RGB
31309,Kurtas,family_0614cd1721b429ab,RGB
31311,Kurtas,family_0614cd1721b429ab,RGB
31313,Kurtas,family_41134c18296440d6,RGB
31327,Formal Shoes,family_f832152975511154,RGB
31328,Formal Shoes,family_f832152975511154,RGB
31332,Casual Shoes,family_ea3775164b97d08a,RGB
31358,Tshirts,family_a3b4a5118f8efabe,RGB
31443,Jackets,family_33feca6359a32f11,RGB
31448,Shorts,family_a92b7d1809cc3df9,RGB
31451,Tshirts,family_a527a8bc7c291c7f,RGB
31474,Trousers,family_4beac96c0ec22aaa,RGB
31543,Tshirts,family_4ca3d61cc31f9dbf,RGB
31555,Casual Shoes,family_4eef0a5c0e40ecb3,RGB
31585,Tshirts,family_53ca2703cf7ea79f,RGB
31608,Backpacks,family_f0c401e8fd2b4472,RGB
31640,Shirts,family_2307772f8050449c,RGB
31661,Shirts,family_ac268d22602359db,RGB
31662,Shirts,family_3f40a8d74a346562,RGB
31668,Jeans,family_b1f9aff0570465fe,RGB
31672,Jeans,family_d1b7587971a98d4d,RGB
31683,Sports Shoes,family_2a368407f9680c74,RGB
31686,Casual Shoes,family_5b71694fb55ad06d,RGB
31688,Sports Shoes,family_6302af9681bcd56e,RGB
31689,Sports Shoes,family_8523afb2042d2ad0,RGB
31690,Sports Shoes,family_4c79317d1d2ef6c2,RGB
31691,Casual Shoes,family_6cbb25c8778f8280,RGB
31692,Casual Shoes,family_6cbb25c8778f8280,RGB
31693,Formal Shoes,family_6cbb25c8778f8280,RGB
31695,Kurtas,family_981eb72684c671fd,RGB
31696,Kurtas,family_89ccfe526aa6c633,RGB
31698,Kurtas,family_9a3f0d3941a0a58d,RGB
31725,Pendant,family_8809ca77e5c01166,RGB
31726,Pendant,family_8809ca77e5c01166,RGB
31727,Pendant,family_7afb4701621e6a62,RGB
31728,Pendant,family_7afb4701621e6a62,RGB
31781,Shirts,family_7758bdcbc5a53172,RGB
31813,Watches,family_5b7b6b0d1ff41b6c,RGB
31814,Watches,family_5b7b6b0d1ff41b6c,RGB
31816,Watches,family_a494d7e9bd4c7a60,RGB
31819,Watches,family_a494d7e9bd4c7a60,RGB
31824,Watches,family_5b7b6b0d1ff41b6c,RGB
31827,Watches,family_5b7b6b0d1ff41b6c,RGB
31830,Watches,family_5b7b6b0d1ff41b6c,RGB
31836,Watches,family_5b7b6b0d1ff41b6c,RGB
31840,Watches,family_5b7b6b0d1ff41b6c,RGB
31842,Watches,family_5b7b6b0d1ff41b6c,RGB
31846,Watches,family_5b7b6b0d1ff41b6c,RGB
31862,Watches,family_5b7b6b0d1ff41b6c,RGB
31863,Watches,family_a494d7e9bd4c7a60,RGB
31864,Watches,family_d66bfef1ea544c75,RGB
31866,Watches,family_d66bfef1ea544c75,RGB
31889,Stoles,family_6fb7553cab4ec1b7,RGB
31902,Briefs,family_1de5d81cacadd54e,RGB
31905,Briefs,family_352f0561cee9e6c6,RGB
31906,Briefs,family_8c2fbd8487702076,RGB
31920,Clutches,family_f639025632b3a6d8,RGB
31925,Handbags,family_8c0dd406a583c316,RGB
31943,Sandals,family_44aa515481ee3ee9,RGB
31952,Sports Shoes,family_aec2da9d3d9bdfc1,RGB
31953,Sports Shoes,family_61cd86f9e7eae7fb,RGB
31978,Sports Shoes,family_dd2f7c585f88d634,RGB
31979,Sports Shoes,family_dd2f7c585f88d634,RGB
32009,Socks,family_c8e1ef3705690f3e,RGB
32024,Socks,family_1879b34d87383490,RGB
32028,Socks,family_77da8b0ed19ddebb,L
32029,Socks,family_77da8b0ed19ddebb,RGB
32031,Socks,family_77da8b0ed19ddebb,RGB
32032,Socks,family_cfaa7c7054ce5cdc,RGB
32174,Sports Shoes,family_2a4603d88b0a901b,RGB
32179,Sports Shoes,family_549b8219b9711b4a,RGB
32190,Sports Shoes,family_bfe9f61eb69c9536,RGB
32199,Kurtas,family_696fade155544c7b,RGB
32221,Kurtas,family_447cfd465d03740e,RGB
32228,Kurtas,family_8a09375b99106404,RGB
32230,Kurtas,family_8a09375b99106404,RGB
32247,Patiala,family_a0b548a69133c048,RGB
32251,Skirts,family_a710bf2254470971,RGB
32256,Tunics,family_827d4e8faeb782a8,RGB
32262,Tunics,family_d54ad3e70d3772e5,RGB
32263,Tunics,family_c42ce0bff819a983,RGB
32274,Kurtas,family_25fed8b4d732301f,RGB
32282,Watches,family_70b0c33f03ca12b0,RGB
32283,Watches,family_35828b0d7b496f46,RGB
32317,Watches,family_ea7fd8dd84fa6fd7,RGB
32332,Watches,family_8ff62bc33c80d4d2,L
32339,Watches,family_a0fd6b293d1039d8,RGB
32372,Watches,family_33a0e8f379a38580,RGB
32381,Tops,family_c6637a0da819950e,RGB
32382,Tops,family_c6637a0da819950e,RGB
32383,Tops,family_e940fef272327509,RGB
32389,Tops,family_bb91daa5678900bb,RGB
32397,Shirts,family_7fb40626e8b0bb7b,RGB
32408,Flip Flops,family_51293f83474435b1,RGB
32412,Tshirts,family_2db2fc80324af1de,RGB
32413,Tshirts,family_6d8bd7c8fa195b94,RGB
32430,Caps,family_b551b5f230a4142b,RGB
32435,Tshirts,family_d7d611416ad2ac7d,RGB
32440,Tshirts,family_2db2fc80324af1de,RGB
32466,Tshirts,family_21fbe7e6bc5efba6,RGB
32471,Socks,family_d286f479f6764d7a,L
32477,Tshirts,family_f2a2d2bc296ff957,RGB
32479,Track Pants,family_8877ada2c7b7fb71,RGB
32480,Tshirts,family_183ca54d1d7ab54c,RGB
32490,Tshirts,family_7b7b68b476bc45f8,RGB
32535,Perfume and Body Mist,family_2f8df803a762a890,RGB
32571,Sweaters,family_3e04638ad8c3ee40,RGB
32577,Dresses,family_bbf731cb0dd07973,RGB
32584,Tops,family_87b0c1f3c682d2e1,RGB
32596,Tops,family_b3432f472f1e9ddc,RGB
32598,Tops,family_735beaacafcb2e87,RGB
32615,Belts,family_3d31191f59f0fd54,RGB
32622,Tshirts,family_27c3d3af42cc2113,RGB
32634,Track Pants,family_5c9202afdd32f736,RGB
32637,Capris,family_30a2ac10010d3423,RGB
32638,Tshirts,family_7f5736c912bfd1b9,RGB
32645,Track Pants,family_ec4a162e9a7b85d3,RGB
32651,Tshirts,family_96ffba47bb95971b,L
32685,Clutches,family_00e44fd3f1f4c539,RGB
32736,Sports Shoes,family_9924bab43a37dc14,RGB
32742,Casual Shoes,family_c34cd5e0957a41d1,RGB
32803,Flip Flops,family_bbaca1089dd51d25,RGB
32815,Flip Flops,family_668a3e9d1f9a0f29,RGB
32816,Flip Flops,family_5df22846cd2e2e7b,RGB
32818,Flip Flops,family_b02babef84421b5d,RGB
32824,Heels,family_3f323a15ec6b6ceb,RGB
32833,Heels,family_04c326aa8548fa90,RGB
32836,Flats,family_f6614fc976d59671,RGB
32837,Heels,family_67dedf37add3ed3c,RGB
32840,Heels,family_b3f8d90890ff6314,RGB
32858,Heels,family_4f6a477002dab110,RGB
32859,Heels,family_b67ace48f37dc440,RGB
32867,Backpacks,family_9bd3765d050b62fd,RGB
32886,Tops,family_aced73f8d9922c10,RGB
32914,Tshirts,family_d271048ae2a6a6b9,RGB
32947,Casual Shoes,family_c65ebbc881b55d8f,RGB
32948,Casual Shoes,family_cf2e4504404acfca,RGB
32959,Tshirts,family_e43ce6058fbe3195,RGB
33021,Kurtas,family_f9b2c7bd617273f0,RGB
