id,path,sha256,articleType,baseColour,productDisplayName,duplicate_group,product_family_group,partition,cv_fold
20151,data/raw/teacher/train/images_train/20151.jpg,09e692f09487c765ddfc26972cd637091a9c6a08674829f0362717aeb7eb76b1,Shirts,Blue,Wrangler Men Willy Blue Shirt,single_09e692f09487,family_3e0582e33d3809be,development,2
20152,data/raw/teacher/train/images_train/20152.jpg,b6866d110e2257bbeda17367f6994af6fbb63f1e9aa7b12dbee644db5c39c140,Shirts,Red,Wrangler Men Willy Rodeo Red Shirt,single_b6866d110e22,family_07aab1df47383f1b,development,3
20153,data/raw/teacher/train/images_train/20153.jpg,1c987db6f2c9b63f80e7405525d11f25741d8bde2f1633d9e2f46ff475cc54d7,Shirts,Blue,Wrangler Men Taylor Block Check Blue Shirt,single_1c987db6f2c9,family_cabcdc69d411e477,development,3
20154,data/raw/teacher/train/images_train/20154.jpg,32e73a6b76bceeb06467fb0a32bcdbff01955c29a3f1a3c959bb43aefcdf8875,Shirts,Navy Blue,Wrangler Men Tylor Navy Blue Shirt,single_32e73a6b76bc,family_d7f3d9fe0a36d70e,development,4
20155,data/raw/teacher/train/images_train/20155.jpg,0bd62c18e89e9a0cf7eecb30c334b86a831cea7d62cb66af373224a53be93ea2,Shirts,Purple,Wrangler Men Establish  Purple Shirt,single_0bd62c18e89e,family_40381badc8e9a57e,development,2
20156,data/raw/teacher/train/images_train/20156.jpg,0976e03516e259131c78a3bf280e5706b24b2a1b2497a1ec6cb06fc2ac7bc0eb,Tshirts,Navy Blue,Wrangler Men Establish Navy Blue Shirt,single_0976e03516e2,family_6a0f2b1859f9babb,development,4
20157,data/raw/teacher/train/images_train/20157.jpg,7a88d83e4633eb94a33fc07974041239c953ebc3c25e231b8895ce64055cc230,Shirts,Green,Wrangler Men Festa Bright Green Shirt,single_7a88d83e4633,family_4212e56d683c381d,development,0
20158,data/raw/teacher/train/images_train/20158.jpg,aca22cf281af2a4517eba5a2ffc08d52435ffcda06aef4ba70af69893881bb4b,Shirts,Blue,Wrangler Men Festa Blue Shirt,single_aca22cf281af,family_506a30bf013ef8bc,development,0
20160,data/raw/teacher/train/images_train/20160.jpg,8fd2602b643674ae178b84d03763760bf7f21ce64f9a4bb7bd5faaae91e81e13,Shirts,Grey,Wrangler Men Dirt Rider Grey Shirt,single_8fd2602b6436,family_f37f0a0a1bb32d78,development,3
20162,data/raw/teacher/train/images_train/20162.jpg,869c14ca8776eb80f7560d609d53b331c5715477b67f66a09c83402ad711a0be,Shirts,Brown,Wrangler Men Neon Brown Shirt,single_869c14ca8776,family_6ec0f82d4fa26e71,development,4
20164,data/raw/teacher/train/images_train/20164.jpg,550ec567303bdfcc530d0413d2640145d024acf834dac3f2dcf3bc254eeb017d,Shirts,Navy Blue,Wrangler Men Easter Navy Blue Shirt,single_550ec567303b,family_d2e5136cbf142478,development,2
20166,data/raw/teacher/train/images_train/20166.jpg,e9571be737f2d19e38c3dba5c3238bdcb693fc5b4154eef7aae81e9308e932ad,Shirts,Brown,Wrangler Men Biker Brown Shirt,single_e9571be737f2,family_c248cd2922f09cec,development,4
20167,data/raw/teacher/train/images_train/20167.jpg,e6a19fe6f2803bc9c94c7ae51d9ddaf25431eab87ba2267f90b135a791207af7,Shirts,Blue,Wrangler Men Multi Blue Shirt,single_e6a19fe6f280,family_34809c05aca1e051,development,0
20168,data/raw/teacher/train/images_train/20168.jpg,a8a4502b6c406dbe6f96cd3535aa7ec1cf4b46cc895a922af6f85c6509f3a388,Shirts,Grey,Wrangler Men Calgary Grey Shirt,single_a8a4502b6c40,family_cfa56875a26b31f6,development,2
20169,data/raw/teacher/train/images_train/20169.jpg,2c764fc62bf0793ac5ff74fec2e3418c30af81fbc065b13bd80177d145e6c37b,Shirts,Blue,Wrangler Men Thin Blue Shirt,single_2c764fc62bf0,family_7df3678e2d53fc94,development,3
20171,data/raw/teacher/train/images_train/20171.jpg,0dd070cea47d8e58cd697405eb47bd7fe08606fcbfdbab08a1058e700bc4f026,Shirts,Black,Wrangler Men Aoston Black Shirt,single_0dd070cea47d,family_dffcc977a35e3e94,development,2
20172,data/raw/teacher/train/images_train/20172.jpg,a6daf3036af336821765e6b8c5df832a83e80c1ec0140e1af97d7417905a42c6,Shirts,Navy Blue,Wrangler Men Aoston Navy Blue Shirt,single_a6daf3036af3,family_dddd8a22f99ec19d,development,3
20174,data/raw/teacher/train/images_train/20174.jpg,195e0ba87d012f5f63333a73af526685ebd726b2085e7f7e659dc178ec39cbaf,Shirts,Green,Wrangler Men Dark Green Check Shirt,single_195e0ba87d01,family_2d23894ec120cc34,development,3
20175,data/raw/teacher/train/images_train/20175.jpg,ff5d12f620cda3d8ef9b69f500f7df80c069474294b4b61a91e7f16f1796bc9b,Shirts,Khaki,Wrangler Men Vintage Khaki Shirt,single_ff5d12f620cd,family_d5a211a0419f8146,development,2
20177,data/raw/teacher/train/images_train/20177.jpg,dbb548f0b4a46a22800761f47198143d43de4d9fc644c6bd4daa7b262399f729,Shirts,Maroon,Wrangler Men Tiny Maroon Shirt,single_dbb548f0b4a4,family_ee565b747bc4578f,development,0
20178,data/raw/teacher/train/images_train/20178.jpg,f962ca678a76220ef2b050199a8c21bd28abec6b983955eeb60c8f488ff84711,Shirts,Green,Wrangler Men Tiny Green Shirt,single_f962ca678a76,family_9f098675d40d2b6d,development,3
20179,data/raw/teacher/train/images_train/20179.jpg,c8d7277035628cd6341d3090b6d5acb953358e865ef40d629a1ae5853264902d,Shirts,Green,Wrangler Men Rodeo Green Shirt,single_c8d727703562,family_60c33a86939e258d,development,2
20181,data/raw/teacher/train/images_train/20181.jpg,eafb31c1b15352bf6a546076ae09a16831167901eb93ce4af5cbd55f710d1837,Shirts,Grey,Wrangler Men Colorado Grey Shirt,single_eafb31c1b153,family_8295bff373057234,development,2
20183,data/raw/teacher/train/images_train/20183.jpg,c050896dc1fb6522a2cecdcd429a89913ad6215ad9e5b7c4a16a864b00ba95cd,Shirts,Maroon,Wrangler Men Check Maroon Shirt,single_c050896dc1fb,family_609a297b698fcd8f,development,2
20184,data/raw/teacher/train/images_train/20184.jpg,166922c43a93f784df26ad8a7802217567d2d6fd2d41601217330b3f89269d42,Shirts,Green,Wrangler Men Check Green Shirt,single_166922c43a93,family_c869e66523505d95,development,3
20187,data/raw/teacher/train/images_train/20187.jpg,5ccd746c06a3cb13d7b832ce40f621804c550ddc31ba102da7389c5681ff7140,Shirts,Blue,Wrangler Men Solid Chambray Blue Shirt,single_5ccd746c06a3,family_4ddf10fc5e7e0462,development,2
20188,data/raw/teacher/train/images_train/20188.jpg,d7b2c40ccce18705b2cf4ef1720d37a0e6f05fda52ab8fb22b2571fd0df476d6,Shirts,Grey,Wrangler Men Adore Grey Shirt,single_d7b2c40ccce1,family_ebd65fb021d56a49,development,0
20189,data/raw/teacher/train/images_train/20189.jpg,610715ad237f8ea7c154903e7d40a1c2ef99f93e55b3f2304d4deb35c2d12046,Shirts,Olive,Wrangler Men Wanderers Printed Olive Shirt,single_610715ad237f,family_640b6f2e76c28e14,development,2
20190,data/raw/teacher/train/images_train/20190.jpg,4d819dd195fb1f1ba28a93f670f4b9b1272b019a17062cd977435b753e1c59c7,Tshirts,Blue,Wrangler Men Broad Blue T-shirt,single_4d819dd195fb,family_8ad00ecd5eb3a6ca,development,2
20191,data/raw/teacher/train/images_train/20191.jpg,0004eb7e60e348e9c4d214426e499f4ed58a4846dc97685ca6eb1566143417bf,Tshirts,Grey,Wrangler Men Grey Polo T-shirt,single_0004eb7e60e3,family_6770af82476e2f83,development,3
20192,data/raw/teacher/train/images_train/20192.jpg,e2457b6154f7b18d6c26a893e659fc0a0ae788c901df8ee2bdb4b9b20d512da4,Tshirts,White,Wrangler Men Polo White T-shirt,single_e2457b6154f7,family_5c8b007dbdbb4206,development,2
20193,data/raw/teacher/train/images_train/20193.jpg,26008c364429c7af13a3b9306077c16cfd285cdd8136a0ea372009144b3a3738,Sweatshirts,Grey,Wrangler Men Seattle Embro Grey Sweatshirt,single_26008c364429,family_ca908649e9aff623,development,4
20194,data/raw/teacher/train/images_train/20194.jpg,9286d422738f032d9bf1d13cdfd81028a65cea64be7b48ea878abb5cc3a39d3a,Sweatshirts,White,Wrangler Men Seattle Embro White Sweatshirt,single_9286d422738f,family_548bfee23e78c31d,development,3
20195,data/raw/teacher/train/images_train/20195.jpg,bd14e1b907c5e9ca419e0509edb5f23b557826b7a828003daa304b1cfbe63dc3,Tshirts,Charcoal,Wrangler Men Polo Charcoal T-shirt,single_bd14e1b907c5,family_b2dfed590bce04f9,development,3
20197,data/raw/teacher/train/images_train/20197.jpg,4d6a02471bf35c9de5f2dce60e0b0631045d7aa30ca88d75c6c9ebc05c7a0904,Sweatshirts,Grey,Wrangler Men Printed Grey Sweatshirt,single_4d6a02471bf3,family_c77d767789769c78,development,3
20198,data/raw/teacher/train/images_train/20198.jpg,1e040c2ef7e28413f75aa840850063005d986702cc02cca339f9118e66ff751f,Sweatshirts,Blue,Wrangler Men North Carolina Blue Sweatshirt,single_1e040c2ef7e2,family_ff0f8da88592a3f8,development,0
20199,data/raw/teacher/train/images_train/20199.jpg,6a8fafdd1fd3e43b4305c4e0d112409a4e7d575e8a0adeaafa8712b54752f15a,Sweatshirts,Navy Blue,Wrangler Men Falcon Navy Sweatshirt,single_6a8fafdd1fd3,family_2c0341bc1708cd97,development,4
20200,data/raw/teacher/train/images_train/20200.jpg,1bfb993a74a8adafa1d9bf662aae5d4deee313ae7655db6738294f3eaed17b5c,Tshirts,Grey,Wrangler Men Falcon Grey T-shirt,single_1bfb993a74a8,family_d60ee2805934f1cd,development,2
20201,data/raw/teacher/train/images_train/20201.jpg,4ff83000e8b3442f19d16b429a534f240008346feb8e5dc354cc18b4f456f839,Sweatshirts,White,Wrangler Men Seattle Glow White Sweatshirt,single_4ff83000e8b3,family_1d1608805160ee7f,development,4
20202,data/raw/teacher/train/images_train/20202.jpg,a30a9e5c086bd3c9bed9f839e859aa55d945f7b7c7b2a1ee34ac5407bd7a6bbb,Sweatshirts,Grey,Wrangler Men Glow Grey Sweatshirt,single_a30a9e5c086b,family_a410ca8badb0e813,development,2
20203,data/raw/teacher/train/images_train/20203.jpg,e5b3a094323efc660d6df27c096523856be1eb7deca4784164a4ffd16020a064,Sweatshirts,Black,Wrangler Men Flock Print Black Sweatshirt,single_e5b3a094323e,family_76292ba40ef77f76,development,0
20206,data/raw/teacher/train/images_train/20206.jpg,b84ce89a15654cfa7f31456e4ab7b338215231ab6c5394587986e6bbfed64106,Sweatshirts,Black,Wrangler Women Ann Black Sweatshirt,single_b84ce89a1565,family_7b4931d6dc5c3c9f,development,2
20207,data/raw/teacher/train/images_train/20207.jpg,a876aae6af58786c4e595a3d919c3c7d1457a33ef7c11610c3b44a01b759ec7d,Sweatshirts,Green,Wrangler Women Ann Green Sweatshirt,single_a876aae6af58,family_cc9d714c0245a530,development,2
20209,data/raw/teacher/train/images_train/20209.jpg,5c70633d6f26e82193b232c6539798d62475d744704d85c2b76ab87a1d7781c3,Sweatshirts,Purple,Wrangler Women Cowl Purple Sweatshirt,single_5c70633d6f26,family_49a7b5cf810a7e63,development,3
20211,data/raw/teacher/train/images_train/20211.jpg,9d529c7437003e7a2bad0bb4fdc1bfee50c815d61981b14cbd7811359fc68133,Sweatshirts,Green,Wrangler Women Green Sweatshirt,single_9d529c743700,family_418f67a6d7651a50,development,3
20212,data/raw/teacher/train/images_train/20212.jpg,9015466b4c530bbcdc4dc41af1131880924ee488d4dd06475939638114ae8c32,Sweatshirts,Blue,Wrangler Women Checkerd Blue Sweatshirt,single_9015466b4c53,family_3690477c088dfac6,development,2
20213,data/raw/teacher/train/images_train/20213.jpg,784c787733b448a7f8b7916ae1088d71daec3459e756d95bc2bc73b5db855819,Sweatshirts,Brown,Wrangler Women American Brown Sweatshirt,single_784c787733b4,family_8029857f13d02470,development,4
20216,data/raw/teacher/train/images_train/20216.jpg,4c11573b39582dd8e2f65f8dc24551a7743efde7953bcb6889c63c97749da21e,Sweaters,Red,Wrangler Men Rib Red Sweater,single_4c11573b3958,family_f7149a8a8a6685d3,development,4
20217,data/raw/teacher/train/images_train/20217.jpg,207769b86ca79f3c21a00071de9ee5cef9e7d5d90627fbd8ab9a34d72424240e,Sweaters,Navy Blue,Wrangler Men Contrast Rib Navy Blue Sweater,single_207769b86ca7,family_0e3dfa2a276651ac,development,2
20218,data/raw/teacher/train/images_train/20218.jpg,441894a333202e8ccef2b0a775a127613ed7e1c39bf333a915d80e196e7da217,Sweaters,Charcoal,Wrangler Men Rib Charcoal Sweater,single_441894a33320,family_bb633e61e37e2e1f,development,3
20219,data/raw/teacher/train/images_train/20219.jpg,4dc6bc3d1e2dc79cdd47e40248c0cca51d9f3193c54619dade388436125af186,Sweaters,Red,Wrangler Men Rib Red Sweater,single_4dc6bc3d1e2d,family_f7149a8a8a6685d3,development,4
20221,data/raw/teacher/train/images_train/20221.jpg,4c7d20108138683e8a69a37b1b7ccdbba3cd7c244041a0531682bcc6df76e830,Sweaters,Charcoal,Wrangler Men Rib Charcoal Sweater,single_4c7d20108138,family_bb633e61e37e2e1f,development,3
20222,data/raw/teacher/train/images_train/20222.jpg,a17835d656b228b14a1131c309cbe3d9f3b0248552eb5f4da388232214214a17,Sweaters,Grey,Wrangler Women Scoop Grey Sweater,single_a17835d656b2,family_6df29737f57162f8,development,2
20223,data/raw/teacher/train/images_train/20223.jpg,ea6dc7cf586b6b3f1ff86fb7a12a93587bb8e976a98ff4a26e09d84e9aa2c82c,Sweaters,Navy Blue,Wrangler Women Scoop Navy Blue Sleeveless Sweater,single_ea6dc7cf586b,family_56b7060536f52a34,development,4
20224,data/raw/teacher/train/images_train/20224.jpg,90ca7935a3496e56821467e76c8dfd4d300ea755364e4a9a3cf9e3b210345a3a,Sweaters,Purple,Wrangler Women Felt Purple Sweater,single_90ca7935a349,family_63e42f4bd7536789,development,0
20225,data/raw/teacher/train/images_train/20225.jpg,d792f230cb0d59cd38b941c0f936114449172420b83dc661fc435180d5b59f3d,Sweaters,Red,Wrangler Women Felt Red Sweater,single_d792f230cb0d,family_071ec47ad49e4bf0,development,3
20227,data/raw/teacher/train/images_train/20227.jpg,dc4d62efb9ecb7cb2a42e694e02315a8ec74eb0880f0c0913edc7aa2054868ef,Sweaters,Green,Wrangler Women Solid Green Sweater,single_dc4d62efb9ec,family_ac7eacc39a53d87f,development,4
20229,data/raw/teacher/train/images_train/20229.jpg,6ce0e91216ab2563a6cb771b32094cc49adff334d94ce4d97adf5bdeaee60044,Sweaters,Blue,Wrangler Women Cable Blue Sweater,single_6ce0e91216ab,family_52f0eca5bb1e6c58,development,2
20231,data/raw/teacher/train/images_train/20231.jpg,4080993884f75fa35d320c3a0f126fac75697c0167d321d55a96db75c831ae66,Sweaters,Black,Wrangler Women Fluro Black Sweater,single_4080993884f7,family_1e95bf734d6873b6,development,4
20232,data/raw/teacher/train/images_train/20232.jpg,942451f5ae828eb269d07a59ee569c989cc41c8ca3b75f326cad4d868698c70f,Sweaters,Blue,Wrangler Women Felt Blue Sweater,single_942451f5ae82,family_938a23723e58e328,development,0
20234,data/raw/teacher/train/images_train/20234.jpg,0ca7d8a07d3e05ec11c819f5b2994803166c79058df42edbabd3e934d967b213,Tshirts,Blue,Wrangler Women Baroque Polo Turquoise T-shirt,single_0ca7d8a07d3e,family_1a885fff604c9978,development,4
20238,data/raw/teacher/train/images_train/20238.jpg,c10864d1da8578d51b8813f11133872cf3920bcf307a673027abc1b6ec1b2746,Tshirts,Blue,Wrangler Women Dreams Blue Tshirt,single_c10864d1da85,family_2e801b49297f56ba,development,4
20242,data/raw/teacher/train/images_train/20242.jpg,c4a2429f3451934efad403f4d5037a96562acc2cf5a4ae722aac93eb14725ceb,Tshirts,Pink,Wrangler Women Native Lady Pink T-shirt,single_c4a2429f3451,family_20dc185638af1708,development,3
20243,data/raw/teacher/train/images_train/20243.jpg,dc8c54083195f60d546f0198326b484793108dcda9d38a8e621ebefdfc3e291e,Tshirts,Blue,Wrangler Women Native Blue Tshirt,single_dc8c54083195,family_3ae73e081e97c8d2,development,4
20249,data/raw/teacher/train/images_train/20249.jpg,f82f3f5ba1f7af777a27815a0b8e0c1ecb7cbf9827d1dd71f6f9a0a60220853e,Tshirts,Purple,Wrangler Women  Freedom Purple T-shirt,single_f82f3f5ba1f7,family_288f9c49adfd8696,development,3
20250,data/raw/teacher/train/images_train/20250.jpg,067cb537e235f9b65e18298b4608e9ae9120e91401a97c8693b2a4206b25e6fc,Tshirts,Grey,Wrangler Men Music Grey Tshirt,single_067cb537e235,family_0643335fff27e209,development,2
20251,data/raw/teacher/train/images_train/20251.jpg,2ce62fb65b2f1b93dbd4554d20441cd01865ce360b186132003328edd3b3f489,Tshirts,Grey,Wrangler Men Heavy Grey Tshirt,single_2ce62fb65b2f,family_77f9732c1e4bb3ca,development,0
20252,data/raw/teacher/train/images_train/20252.jpg,3a07f0ebcabde4d5e03bbc4471fd3422bdb62e0c91c012f391b804b4eb37dbfe,Tshirts,Navy Blue,Wrangler Men Indigo Navy Tshirt,single_3a07f0ebcabd,family_3bec1733c795d36c,development,0
20253,data/raw/teacher/train/images_train/20253.jpg,42b94c5b544273d7228f48321bd754f1009a0523e61daec140dff95680abb071,Tshirts,White,Wrangler Men Thin White T-shirt,single_42b94c5b5442,family_765f800bb5030a69,development,2
20254,data/raw/teacher/train/images_train/20254.jpg,e1e79ed3b422f68f9416710cbd8967f776d72cc7b4cc70fbf909f1e2df8a6cbb,Tshirts,Rust,Wrangler Men Rust Polo T-Shirt,single_e1e79ed3b422,family_8841dbe91ae0c5b7,development,0
20256,data/raw/teacher/train/images_train/20256.jpg,c9c0b20cc8d67e634054516c4ed6de9d280f4f2bfe2ec8c4ed598f12fd6e2b57,Tshirts,Green,Wrangler Men Wing Green T-shirt,single_c9c0b20cc8d6,family_f6c2e1b1b653f967,development,3
20257,data/raw/teacher/train/images_train/20257.jpg,af5409f349d49f35993d961d1ad265642a3c255e828425fd4469463ff233ce66,Tshirts,Blue,Wrangler Men Wing Blue Tshirt,single_af5409f349d4,family_6e8813f2875d5168,development,4
20258,data/raw/teacher/train/images_train/20258.jpg,972a781f09678256e10afb7b89b545e8cabb273749bfbd9e2cd4eb2e4fff7fde,Tshirts,Brown,Wrangler Men Polo Charcoal T-shirt,single_972a781f0967,family_b2dfed590bce04f9,development,3
20259,data/raw/teacher/train/images_train/20259.jpg,21e072bf185520fef07a3f42d88ee93cb70c4e63987bdf44eb5f9b37e84edb2a,Tshirts,White,Wrangler Men Polo White T-shirt,single_21e072bf1855,family_5c8b007dbdbb4206,development,2
20260,data/raw/teacher/train/images_train/20260.jpg,cf63dcabe48e4867a92435bb9d7e76daac038118a109cb3be312b07ef51051ed,Tshirts,Navy Blue,Wrangler Men Applique Navy Blue Tshirt,single_cf63dcabe48e,family_bfa2517648cd1dd5,development,2
20261,data/raw/teacher/train/images_train/20261.jpg,4049dd67461e7db1ae535d658aa40b69783eb35fd8b48db79efe5f7bb388f078,Tshirts,White,Wrangler Men Tee White T-shirt,single_4049dd67461e,family_118f3e37bdbb4127,development,3
20262,data/raw/teacher/train/images_train/20262.jpg,7ab044b30f353dd71484294466885851ca0f6f40011b807d557a9c0468af87cd,Tshirts,Navy Blue,Wrangler Men Tee Navy Blue T-shirt,single_7ab044b30f35,family_9b59026d8817985b,development,4
20263,data/raw/teacher/train/images_train/20263.jpg,15450eadaf029c5ff1880bc658aa9ece2804e5669a0243f37c1f861c8d64c77e,Tshirts,Red,Wrangler Men Rust Red T-shirt,single_15450eadaf02,family_af62ddce72e33b45,development,4
20264,data/raw/teacher/train/images_train/20264.jpg,5ffdb2ba6f045ba705b0399f74226f650ee13b6b1ffc1e98c999a245225d50d6,Tshirts,Black,Wrangler Men Ride Black Tshirt,single_5ffdb2ba6f04,family_95e2df2894bb7f91,development,4
20267,data/raw/teacher/train/images_train/20267.jpg,4f720c0ea8b9889a8b5bed8a6da782f14fff501c16eb26ca44e5f28ff764d793,Heels,Black,Catwalk Women Casual Black Heels,single_4f720c0ea8b9,family_fd797642f0726f8e,development,4
20272,data/raw/teacher/train/images_train/20272.jpg,f8453b280a64abdc0207db3180fa82a948f29fa5873f0165ddc81bd9ef94191c,Heels,Silver,Catwalk Women Casual Silver Flats,single_f8453b280a64,family_65ec295e41007d64,development,4
20274,data/raw/teacher/train/images_train/20274.jpg,ed60dee16c77de496dd317381576f1f760cd98da028446f4eb3e5b5c712d947c,Heels,White,Catwalk Women Casual White Flats,single_ed60dee16c77,family_fbb7d78e9f185bf1,development,4
20276,data/raw/teacher/train/images_train/20276.jpg,2b3c799dc15e56847562507903cedfb8bc81bceff7b7976c244610ae9aa69c93,Heels,Beige,Catwalk Women Casual Beige Flats,single_2b3c799dc15e,family_28c6ee370c0ce19f,development,0
20277,data/raw/teacher/train/images_train/20277.jpg,3e3dc567464463423e2bcc66dbfd6eb28c20b45599be440a9769b149e5b8bbe8,Heels,White,Catwalk Women Casual White Flats,single_3e3dc5674644,family_fbb7d78e9f185bf1,development,4
20278,data/raw/teacher/train/images_train/20278.jpg,b30baa19e9ff3f5a98ea21b17450d66f2de0d09fed51519b9700ace99001e36c,Heels,Black,Catwalk Women Casual Black Flats,single_b30baa19e9ff,family_d2c2eb3d14dfef8f,development,0
20281,data/raw/teacher/train/images_train/20281.jpg,38ed2b4d9dc56a68dc864ab06ecca757fb488d11a78c1ac386375fbde48f4378,Heels,Pink,Catwalk Women Casual Pink Flats,single_38ed2b4d9dc5,family_6b3e67841da163c9,development,3
20288,data/raw/teacher/train/images_train/20288.jpg,b99de1c59b80e04c1eb073ad7127cec3654c01719e210a525a79fe5f131cb070,Tshirts,Yellow,Chimp Men Printed Yellow Tshirt,single_b99de1c59b80,family_6aeca932c5780ea5,development,3
