id,cv_fold,product_family_group,usage,articleType,path
42164,2,family_ca81b66ce5e88907,Casual,Tshirts,data/raw/teacher/train/images_train/42164.jpg
42308,2,family_f67c37f5a0471d08,Ethnic,Sarees,data/raw/teacher/train/images_train/42308.jpg
42309,2,family_2dd734af245ffc2c,Ethnic,Sarees,data/raw/teacher/train/images_train/42309.jpg
42319,1,family_e76aa4d7f1c70528,Ethnic,Sarees,data/raw/teacher/train/images_train/42319.jpg
42322,1,family_fe1516a549fd3d15,Ethnic,Sarees,data/raw/teacher/train/images_train/42322.jpg
42323,2,family_17c0ce852b7b6f64,Ethnic,Sarees,data/raw/teacher/train/images_train/42323.jpg
42326,2,family_70f9fc2b476a505b,Ethnic,Sarees,data/raw/teacher/train/images_train/42326.jpg
42329,2,family_ff2f0917585e45c8,Ethnic,Sarees,data/raw/teacher/train/images_train/42329.jpg
42422,2,family_33f526965203b3ff,Ethnic,Kurtas,data/raw/teacher/train/images_train/42422.jpg
42426,1,family_aa941199ce10f3b6,Ethnic,Kurtas,data/raw/teacher/train/images_train/42426.jpg
42518,3,family_af9165d07a4d6062,Ethnic,Kurtas,data/raw/teacher/train/images_train/42518.jpg
42561,2,family_38c9def0b74c0f12,Ethnic,Tops,data/raw/teacher/train/images_train/42561.jpg
42646,3,family_e644343dde685f25,Ethnic,Kurtas,data/raw/teacher/train/images_train/42646.jpg
42647,3,family_a663d8f81ba372d0,Ethnic,Kurtas,data/raw/teacher/train/images_train/42647.jpg
42648,2,family_442ddfcff1bf94f6,Ethnic,Kurtas,data/raw/teacher/train/images_train/42648.jpg
42649,2,family_2b0ace5ebf730291,Ethnic,Kurtas,data/raw/teacher/train/images_train/42649.jpg
42651,2,family_15a3582879ea068d,Ethnic,Kurtas,data/raw/teacher/train/images_train/42651.jpg
42657,2,family_5dbf0f63bb3ad136,Ethnic,Kurtas,data/raw/teacher/train/images_train/42657.jpg
42660,1,family_004318e4925cb289,Ethnic,Kurtas,data/raw/teacher/train/images_train/42660.jpg
42669,3,family_2b3904447a98df4f,Ethnic,Kurtas,data/raw/teacher/train/images_train/42669.jpg
42829,3,family_9f18f85186108633,Sports,Wristbands,data/raw/teacher/train/images_train/42829.jpg
42899,2,family_447adc5e95842785,Casual,Belts,data/raw/teacher/train/images_train/42899.jpg
42943,3,family_0fa3dd19d5fefdaa,Casual,Belts,data/raw/teacher/train/images_train/42943.jpg
42986,2,family_3f082294317269db,Casual,Flip Flops,data/raw/teacher/train/images_train/42986.jpg
42990,2,family_1bc64b41e2d109d8,Sports,Sports Shoes,data/raw/teacher/train/images_train/42990.jpg
43000,2,family_b255720517f7c131,Sports,Sports Shoes,data/raw/teacher/train/images_train/43000.jpg
43002,1,family_c7ef7ba5038aa3f2,Sports,Sports Shoes,data/raw/teacher/train/images_train/43002.jpg
43014,3,family_163b18bcfaee7c34,Casual,Briefs,data/raw/teacher/train/images_train/43014.jpg
43047,2,family_65cd2f667ae4d596,Sports,Tshirts,data/raw/teacher/train/images_train/43047.jpg
43049,2,family_e9da1a2a4ca4805b,Sports,Tshirts,data/raw/teacher/train/images_train/43049.jpg
43113,3,family_7f5dfd14298bc6be,NA,Perfume and Body Mist,data/raw/teacher/train/images_train/43113.jpg
43218,1,family_616984ae206c8879,Casual,Watches,data/raw/teacher/train/images_train/43218.jpg
43265,1,family_f89be8629862f5a9,Ethnic,Kurtas,data/raw/teacher/train/images_train/43265.jpg
43371,3,family_71bf2da4be46d4ab,Sports,Sports Shoes,data/raw/teacher/train/images_train/43371.jpg
43372,1,family_dd3e79b089b18fd7,Sports,Sports Shoes,data/raw/teacher/train/images_train/43372.jpg
43437,2,family_62b802c45460c045,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/43437.jpg
43511,2,family_08fd4842da3ee231,Formal,Dresses,data/raw/teacher/train/images_train/43511.jpg
43520,3,family_65dad6e7090344b1,Formal,Skirts,data/raw/teacher/train/images_train/43520.jpg
43522,1,family_4672b10f23d5811d,Formal,Trousers,data/raw/teacher/train/images_train/43522.jpg
43527,1,family_a817360f756a6934,Casual,Tops,data/raw/teacher/train/images_train/43527.jpg
43538,2,family_aa5074eedcaff86d,Casual,Tops,data/raw/teacher/train/images_train/43538.jpg
43569,1,family_cbb27d06b84ccc33,Casual,Backpacks,data/raw/teacher/train/images_train/43569.jpg
43635,2,family_925d85fac5ae3777,Casual,Tops,data/raw/teacher/train/images_train/43635.jpg
43643,3,family_a6987e506a027371,Party,Dresses,data/raw/teacher/train/images_train/43643.jpg
43644,2,family_7a669cfe713bb793,Party,Dresses,data/raw/teacher/train/images_train/43644.jpg
43653,2,family_72ff5ba99c1fee97,Casual,Dresses,data/raw/teacher/train/images_train/43653.jpg
43771,2,family_d370e7fc52a8a971,Ethnic,Earrings,data/raw/teacher/train/images_train/43771.jpg
43776,3,family_804876de1165a559,Ethnic,Earrings,data/raw/teacher/train/images_train/43776.jpg
43778,2,family_535e2662a04d006a,Ethnic,Earrings,data/raw/teacher/train/images_train/43778.jpg
43791,1,family_1ccdb4b938fe2831,Ethnic,Earrings,data/raw/teacher/train/images_train/43791.jpg
43792,1,family_0f22dc29bd02dd56,Ethnic,Earrings,data/raw/teacher/train/images_train/43792.jpg
43815,3,family_dd5b94e312075a22,Ethnic,Earrings,data/raw/teacher/train/images_train/43815.jpg
43818,3,family_4b6c8f9e9b3f5de2,Ethnic,Earrings,data/raw/teacher/train/images_train/43818.jpg
43846,1,family_bccf25957ac8a254,Ethnic,Earrings,data/raw/teacher/train/images_train/43846.jpg
43856,3,family_79272de2eeac485d,Ethnic,Earrings,data/raw/teacher/train/images_train/43856.jpg
43872,3,family_3a91c8c323908475,Casual,Casual Shoes,data/raw/teacher/train/images_train/43872.jpg
44131,1,family_560ea672a79b9af5,Party,Perfume and Body Mist,data/raw/teacher/train/images_train/44131.jpg
44166,1,family_2e9a48551ebd90da,Casual,Fragrance Gift Set,data/raw/teacher/train/images_train/44166.jpg
44221,3,family_cf987ddfe8820c7c,Casual,Tshirts,data/raw/teacher/train/images_train/44221.jpg
44266,3,family_d41e102ad1b6e590,Formal,Wallets,data/raw/teacher/train/images_train/44266.jpg
44384,3,family_94efe9186cb71c9e,Casual,Deodorant,data/raw/teacher/train/images_train/44384.jpg
44428,1,family_ac2ada096e7b5b2b,Formal,Formal Shoes,data/raw/teacher/train/images_train/44428.jpg
44433,1,family_20b999f9a142bd91,Casual,Casual Shoes,data/raw/teacher/train/images_train/44433.jpg
44581,2,family_93fd9be716ef29d9,Casual,Jeans,data/raw/teacher/train/images_train/44581.jpg
44589,1,family_8f960ae5796ade55,Formal,Belts,data/raw/teacher/train/images_train/44589.jpg
44632,3,family_2ea9535c25b6f0bb,Sports,Track Pants,data/raw/teacher/train/images_train/44632.jpg
44664,3,family_fd1e3f20b0be82f7,Formal,Trousers,data/raw/teacher/train/images_train/44664.jpg
44668,1,family_30992bb875372c61,Casual,Shirts,data/raw/teacher/train/images_train/44668.jpg
44670,2,family_ac65f02939823eca,Smart Casual,Shirts,data/raw/teacher/train/images_train/44670.jpg
44799,3,family_265d5de2b862ece6,Casual,Tops,data/raw/teacher/train/images_train/44799.jpg
44841,1,family_d11e5709586798ed,Casual,Tshirts,data/raw/teacher/train/images_train/44841.jpg
44922,3,family_4e71a37fbb42630b,Casual,Shorts,data/raw/teacher/train/images_train/44922.jpg
44941,2,family_69842886034d8abb,Formal,Formal Shoes,data/raw/teacher/train/images_train/44941.jpg
44954,1,family_580c8e7ec9fab009,Casual,Deodorant,data/raw/teacher/train/images_train/44954.jpg
45114,3,family_5d88354e57faf086,Smart Casual,Watches,data/raw/teacher/train/images_train/45114.jpg
45122,1,family_d5ca8a4f07d5d72e,Smart Casual,Watches,data/raw/teacher/train/images_train/45122.jpg
45137,2,family_20fc475035f9e924,Smart Casual,Watches,data/raw/teacher/train/images_train/45137.jpg
45139,3,family_8b00fc0cc001f170,Smart Casual,Watches,data/raw/teacher/train/images_train/45139.jpg
45146,2,family_2a4bd7956a0a5e9a,Formal,Watches,data/raw/teacher/train/images_train/45146.jpg
45187,3,family_9826e35c2fd1dd0f,Casual,Watches,data/raw/teacher/train/images_train/45187.jpg
45190,1,family_cdfca8e9f50076cc,Casual,Watches,data/raw/teacher/train/images_train/45190.jpg
45192,1,family_c429a93454c5aead,Formal,Watches,data/raw/teacher/train/images_train/45192.jpg
45210,3,family_19a606fdd809e41d,Smart Casual,Watches,data/raw/teacher/train/images_train/45210.jpg
45240,3,family_0be1307fc191fd21,Smart Casual,Watches,data/raw/teacher/train/images_train/45240.jpg
45274,1,family_694db85e40f4ca09,Casual,Wallets,data/raw/teacher/train/images_train/45274.jpg
45294,3,family_e927ca3bd2e68179,Casual,Watches,data/raw/teacher/train/images_train/45294.jpg
45307,3,family_e093a824409e2808,Formal,Belts,data/raw/teacher/train/images_train/45307.jpg
45333,2,family_9b15b8c5814cfb6d,Casual,Heels,data/raw/teacher/train/images_train/45333.jpg
45340,2,family_af779e2d865dfa0f,Party,Heels,data/raw/teacher/train/images_train/45340.jpg
45351,1,family_00d23cbcc9f63092,Casual,Heels,data/raw/teacher/train/images_train/45351.jpg
45565,1,family_43fe21ab144079f5,Casual,Deodorant,data/raw/teacher/train/images_train/45565.jpg
45615,3,family_f0261287faca266a,Formal,Formal Shoes,data/raw/teacher/train/images_train/45615.jpg
45687,2,family_11dfff7d11be89c5,NA,Perfume and Body Mist,data/raw/teacher/train/images_train/45687.jpg
45796,3,family_104997646f339b23,Casual,Flats,data/raw/teacher/train/images_train/45796.jpg
45990,1,family_8191236a378c7c2c,Ethnic,Sarees,data/raw/teacher/train/images_train/45990.jpg
45992,2,family_823034ea7928387d,Ethnic,Sarees,data/raw/teacher/train/images_train/45992.jpg
45994,3,family_02d9199a9f4d31be,Ethnic,Sarees,data/raw/teacher/train/images_train/45994.jpg
46004,3,family_3fe1f8aa6815b093,Ethnic,Sarees,data/raw/teacher/train/images_train/46004.jpg
46012,2,family_d1a782044bb2322c,Ethnic,Sarees,data/raw/teacher/train/images_train/46012.jpg
46069,1,family_096d46600c14c10c,Formal,Belts,data/raw/teacher/train/images_train/46069.jpg
46090,2,family_c9c8cc039c74795d,Sports,Sports Shoes,data/raw/teacher/train/images_train/46090.jpg
46144,3,family_3161b70f742afc98,Casual,Necklace and Chains,data/raw/teacher/train/images_train/46144.jpg
46145,1,family_699ebbad5a9a17fd,Casual,Necklace and Chains,data/raw/teacher/train/images_train/46145.jpg
46153,3,family_cc6c89d34def5a29,Ethnic,Necklace and Chains,data/raw/teacher/train/images_train/46153.jpg
46205,2,family_26b2961c88fde4fa,Ethnic,Bangle,data/raw/teacher/train/images_train/46205.jpg
46207,2,family_87cbff40bc1e6947,Casual,Bangle,data/raw/teacher/train/images_train/46207.jpg
46249,2,family_0ecdfe9b1ae166de,Ethnic,Tunics,data/raw/teacher/train/images_train/46249.jpg
46253,2,family_d828e12e5b2546bd,Ethnic,Kurtas,data/raw/teacher/train/images_train/46253.jpg
46279,2,family_81cebeb14d7ffdbf,Casual,Tunics,data/raw/teacher/train/images_train/46279.jpg
46334,1,family_8566e1b225229473,Sports,Sports Shoes,data/raw/teacher/train/images_train/46334.jpg
46502,3,family_eb9eba07b34ceba3,Casual,Watches,data/raw/teacher/train/images_train/46502.jpg
46545,3,family_cb7dd06fb4d2c162,Casual,Watches,data/raw/teacher/train/images_train/46545.jpg
46650,2,family_aa46d9f458fe6f0b,Casual,Deodorant,data/raw/teacher/train/images_train/46650.jpg
46674,1,family_2f7c17967a43a4e2,Casual,Perfume and Body Mist,data/raw/teacher/train/images_train/46674.jpg
46754,3,family_820b6fa183c70199,Casual,Perfume and Body Mist,data/raw/teacher/train/images_train/46754.jpg
46755,3,family_77ec6841b64d0d0c,Casual,Perfume and Body Mist,data/raw/teacher/train/images_train/46755.jpg
46804,2,family_514008eb6d60e2b8,Sports,Sports Shoes,data/raw/teacher/train/images_train/46804.jpg
46807,3,family_acc144ee41828b45,Sports,Sports Shoes,data/raw/teacher/train/images_train/46807.jpg
46836,3,family_07ae83b18e56f4c8,Casual,Flip Flops,data/raw/teacher/train/images_train/46836.jpg
46943,3,family_55c3c562d053986a,Casual,Perfume and Body Mist,data/raw/teacher/train/images_train/46943.jpg
46995,2,family_21f1932337b52b9e,Ethnic,Kurtas,data/raw/teacher/train/images_train/46995.jpg
47008,2,family_3b706e082532f720,Ethnic,Kurtas,data/raw/teacher/train/images_train/47008.jpg
47010,1,family_91f18740b2fb1370,Ethnic,Kurtas,data/raw/teacher/train/images_train/47010.jpg
47015,3,family_26b9c09370fcee94,Ethnic,Kurtas,data/raw/teacher/train/images_train/47015.jpg
47018,3,family_4ac7da97cc5ca704,Ethnic,Kurtas,data/raw/teacher/train/images_train/47018.jpg
47019,1,family_41ca235e08ea6757,Ethnic,Kurtas,data/raw/teacher/train/images_train/47019.jpg
47023,2,family_8d0756f105dbdca5,Ethnic,Kurtas,data/raw/teacher/train/images_train/47023.jpg
47031,2,family_c3bc0e4028055f7c,Ethnic,Kurtas,data/raw/teacher/train/images_train/47031.jpg
47037,2,family_2ef5c200126aa3f6,Ethnic,Kurtas,data/raw/teacher/train/images_train/47037.jpg
47039,1,family_ddb31955de4e4771,Ethnic,Kurtas,data/raw/teacher/train/images_train/47039.jpg
47041,3,family_550a296a05d191b6,Ethnic,Salwar,data/raw/teacher/train/images_train/47041.jpg
47047,1,family_ed648ffee6292d85,Ethnic,Salwar,data/raw/teacher/train/images_train/47047.jpg
47053,2,family_7ddd0df0e9b03aaf,Ethnic,Salwar,data/raw/teacher/train/images_train/47053.jpg
47060,2,family_e1ccd54ff1e97e6a,Ethnic,Salwar,data/raw/teacher/train/images_train/47060.jpg
47067,3,family_a0e73857681d1c7c,Ethnic,Patiala,data/raw/teacher/train/images_train/47067.jpg
47068,3,family_1edfdd7b3bf5e99a,Ethnic,Patiala,data/raw/teacher/train/images_train/47068.jpg
47069,2,family_4eba0861b89da671,Ethnic,Patiala,data/raw/teacher/train/images_train/47069.jpg
47071,3,family_6a49d2b74f274aef,Ethnic,Patiala,data/raw/teacher/train/images_train/47071.jpg
47080,3,family_182580067634f7fd,Ethnic,Patiala,data/raw/teacher/train/images_train/47080.jpg
47153,2,family_aa45018bc5d1c7bc,Casual,Capris,data/raw/teacher/train/images_train/47153.jpg
47199,3,family_94361481db210112,Formal,Formal Shoes,data/raw/teacher/train/images_train/47199.jpg
47250,1,family_fb93e5eb5d71c8d5,Casual,Briefs,data/raw/teacher/train/images_train/47250.jpg
47422,2,family_dbfcbed49ca27d3a,Casual,Wallets,data/raw/teacher/train/images_train/47422.jpg
47431,2,family_7c04c7f9263c2e46,Casual,Backpacks,data/raw/teacher/train/images_train/47431.jpg
47517,1,family_685e8ba47b21c609,Casual,Briefs,data/raw/teacher/train/images_train/47517.jpg
47548,2,family_b4794787950ff5eb,Ethnic,Heels,data/raw/teacher/train/images_train/47548.jpg
47674,1,family_57780bffd8cf4859,Casual,Dresses,data/raw/teacher/train/images_train/47674.jpg
48114,2,family_437a44bc3459e67a,Casual,Belts,data/raw/teacher/train/images_train/48114.jpg
48237,3,family_6a37b476744179b2,Casual,Sunglasses,data/raw/teacher/train/images_train/48237.jpg
49071,1,family_a52aa2b4d85edbfd,NA,Nail Polish,data/raw/teacher/train/images_train/49071.jpg
49076,2,family_bb0a51779d8580af,NA,Eyeshadow,data/raw/teacher/train/images_train/49076.jpg
49113,3,family_590410ace0d2479b,Casual,Foundation and Primer,data/raw/teacher/train/images_train/49113.jpg
49138,2,family_bfcd5d6e155dfd1b,Casual,Foundation and Primer,data/raw/teacher/train/images_train/49138.jpg
49145,3,family_982b6e303d38eded,Casual,Nail Polish,data/raw/teacher/train/images_train/49145.jpg
49146,1,family_5796baf6fae54a98,NA,Nail Polish,data/raw/teacher/train/images_train/49146.jpg
49148,3,family_3720d12bf37c38dc,NA,Lip Liner,data/raw/teacher/train/images_train/49148.jpg
49152,2,family_24826c5b7156bbb2,NA,Lip Liner,data/raw/teacher/train/images_train/49152.jpg
49153,3,family_38f8625d6a77d0f6,NA,Highlighter and Blush,data/raw/teacher/train/images_train/49153.jpg
49164,2,family_a2128886f31a73df,NA,Kajal and Eyeliner,data/raw/teacher/train/images_train/49164.jpg
49553,1,family_5c64abad9863289c,Casual,Handbags,data/raw/teacher/train/images_train/49553.jpg
49569,2,family_155e0a2ec01b2253,Formal,Belts,data/raw/teacher/train/images_train/49569.jpg
49589,1,family_1743769034e49326,Ethnic,Heels,data/raw/teacher/train/images_train/49589.jpg
49684,2,family_82a330401fcb0b46,Formal,Ties,data/raw/teacher/train/images_train/49684.jpg
49696,1,family_a1cd5ba6be0aa32c,Formal,Ties,data/raw/teacher/train/images_train/49696.jpg
49700,1,family_1cce0b35984fd1af,Ethnic,Ties,data/raw/teacher/train/images_train/49700.jpg
49717,3,family_15d73bb4b445e490,Formal,Ties,data/raw/teacher/train/images_train/49717.jpg
49718,3,family_bf8550069ea97768,Formal,Ties,data/raw/teacher/train/images_train/49718.jpg
49727,1,family_1cce0b35984fd1af,Formal,Ties,data/raw/teacher/train/images_train/49727.jpg
49742,2,family_ea55711d0876b350,Formal,Ties,data/raw/teacher/train/images_train/49742.jpg
49753,2,family_d7a8958e18fe4db2,Formal,Ties,data/raw/teacher/train/images_train/49753.jpg
49869,2,family_436a172d3af396cf,Casual,Watches,data/raw/teacher/train/images_train/49869.jpg
49900,3,family_3cfb982e045d7bc0,Casual,Watches,data/raw/teacher/train/images_train/49900.jpg
49916,1,family_09324e19e60038ea,Ethnic,Sarees,data/raw/teacher/train/images_train/49916.jpg
49918,1,family_d6b487251742fd08,Ethnic,Sarees,data/raw/teacher/train/images_train/49918.jpg
49920,1,family_5e5a173330561f30,Ethnic,Sarees,data/raw/teacher/train/images_train/49920.jpg
49925,3,family_a02de874fb7457af,Ethnic,Sarees,data/raw/teacher/train/images_train/49925.jpg
49926,3,family_754a15820c27fe89,Ethnic,Sarees,data/raw/teacher/train/images_train/49926.jpg
49929,2,family_112e696619b30951,Ethnic,Sarees,data/raw/teacher/train/images_train/49929.jpg
50004,1,family_4b4b5c4f8809b2d8,Sports,Bra,data/raw/teacher/train/images_train/50004.jpg
50013,3,family_06da3bdf2c1cf973,Sports,Bra,data/raw/teacher/train/images_train/50013.jpg
50282,1,family_3833170c370689e3,Formal,Ties,data/raw/teacher/train/images_train/50282.jpg
50283,2,family_8ae09171d764a82f,Formal,Ties,data/raw/teacher/train/images_train/50283.jpg
50327,3,family_d900b33e0e99c5c6,Ethnic,Kurtas,data/raw/teacher/train/images_train/50327.jpg
50331,1,family_2c3437ec8e4c37f1,Ethnic,Kurtas,data/raw/teacher/train/images_train/50331.jpg
50341,1,family_727ef0de2b481631,Ethnic,Kurtas,data/raw/teacher/train/images_train/50341.jpg
50346,2,family_3c5230d774a00ab3,Ethnic,Kurtas,data/raw/teacher/train/images_train/50346.jpg
50383,1,family_31abe7977f55546c,Ethnic,Salwar and Dupatta,data/raw/teacher/train/images_train/50383.jpg
50385,2,family_e837d21ac9830bd3,Ethnic,Salwar and Dupatta,data/raw/teacher/train/images_train/50385.jpg
50386,3,family_4a57292149df039d,Ethnic,Salwar and Dupatta,data/raw/teacher/train/images_train/50386.jpg
50473,1,family_d5392e9b2bec5d2f,Casual,Briefs,data/raw/teacher/train/images_train/50473.jpg
50579,3,family_162adf4ce3f26d6f,Casual,Briefs,data/raw/teacher/train/images_train/50579.jpg
50649,2,family_df2919e45869657b,Casual,Lounge Pants,data/raw/teacher/train/images_train/50649.jpg
50662,1,family_c641295e5b62b9f4,Sports,Lounge Pants,data/raw/teacher/train/images_train/50662.jpg
50667,1,family_0287a41136a0712f,Sports,Lounge Pants,data/raw/teacher/train/images_train/50667.jpg
50777,1,family_10ca30205e1db8db,Formal,Formal Shoes,data/raw/teacher/train/images_train/50777.jpg
50829,1,family_d047097720c720a7,Formal,Belts,data/raw/teacher/train/images_train/50829.jpg
50835,3,family_86d9583b516ce1c8,Formal,Belts,data/raw/teacher/train/images_train/50835.jpg
50843,2,family_fa9f85a00e3392d9,Ethnic,Dupatta,data/raw/teacher/train/images_train/50843.jpg
50844,2,family_668add9940d905ce,Ethnic,Dupatta,data/raw/teacher/train/images_train/50844.jpg
50851,2,family_a97763569b273cf2,Ethnic,Sarees,data/raw/teacher/train/images_train/50851.jpg
50856,3,family_07af5b3a99cee745,Ethnic,Sarees,data/raw/teacher/train/images_train/50856.jpg
50859,3,family_f9e256279fab8d26,Ethnic,Sarees,data/raw/teacher/train/images_train/50859.jpg
50864,1,family_471731be648d653c,Ethnic,Sarees,data/raw/teacher/train/images_train/50864.jpg
50871,3,family_93c350b86a981d9e,Ethnic,Sarees,data/raw/teacher/train/images_train/50871.jpg
50873,1,family_3cac80be40adc300,Ethnic,Sarees,data/raw/teacher/train/images_train/50873.jpg
50890,1,family_1db4c9ff1f10df90,Ethnic,Sarees,data/raw/teacher/train/images_train/50890.jpg
50892,3,family_d35887181cc8e4e9,Ethnic,Sarees,data/raw/teacher/train/images_train/50892.jpg
50899,2,family_70f44a95a8c47606,Ethnic,Sarees,data/raw/teacher/train/images_train/50899.jpg
50900,3,family_6a0420a3e38cf0d6,Ethnic,Sarees,data/raw/teacher/train/images_train/50900.jpg
50901,1,family_4cab85efe9108cc4,Ethnic,Sarees,data/raw/teacher/train/images_train/50901.jpg
50903,3,family_a4131b027e0c4609,Ethnic,Sarees,data/raw/teacher/train/images_train/50903.jpg
50908,2,family_b94d70a6ddee9105,Ethnic,Sarees,data/raw/teacher/train/images_train/50908.jpg
50911,3,family_16edb479c19a61d4,Ethnic,Sarees,data/raw/teacher/train/images_train/50911.jpg
51044,2,family_7773ec00f7c66929,NA,Baby Dolls,data/raw/teacher/train/images_train/51044.jpg
51045,1,family_f60328d4c3982e75,NA,Baby Dolls,data/raw/teacher/train/images_train/51045.jpg
51061,2,family_4e120bc719a8ee5f,NA,Nightdress,data/raw/teacher/train/images_train/51061.jpg
51078,3,family_523698119eed5557,Ethnic,Free Gifts,data/raw/teacher/train/images_train/51078.jpg
51092,3,family_5a3689c22259973b,Ethnic,Free Gifts,data/raw/teacher/train/images_train/51092.jpg
51115,1,family_3a591f9c132bc5cc,Ethnic,Free Gifts,data/raw/teacher/train/images_train/51115.jpg
51253,2,family_c876bf4716844d88,Formal,Belts,data/raw/teacher/train/images_train/51253.jpg
51257,2,family_af8742ec5ceea057,Formal,Belts,data/raw/teacher/train/images_train/51257.jpg
51262,1,family_ff3e3dcd5449e302,Formal,Belts,data/raw/teacher/train/images_train/51262.jpg
51263,1,family_eb35acfd346379e2,Formal,Belts,data/raw/teacher/train/images_train/51263.jpg
51372,2,family_2ff0a29a1ba61052,Casual,Tshirts,data/raw/teacher/train/images_train/51372.jpg
51400,1,family_fa0f0251213d2440,Formal,Shirts,data/raw/teacher/train/images_train/51400.jpg
51402,2,family_6237c32d30631c3e,Casual,Shirts,data/raw/teacher/train/images_train/51402.jpg
51410,2,family_b262d5779e3069bc,Formal,Shirts,data/raw/teacher/train/images_train/51410.jpg
51424,3,family_697b27c1df0f398e,Formal,Shirts,data/raw/teacher/train/images_train/51424.jpg
51478,3,family_59629672cfe5d701,Casual,Tshirts,data/raw/teacher/train/images_train/51478.jpg
51528,1,family_97e5c7a66436ad50,Casual,Watches,data/raw/teacher/train/images_train/51528.jpg
51689,2,family_e42e7f8b3b457e38,Casual,Sunglasses,data/raw/teacher/train/images_train/51689.jpg
51719,1,family_b3ddb20c40f6c2fc,Casual,Sunglasses,data/raw/teacher/train/images_train/51719.jpg
51769,3,family_f280778c6337fd29,Formal,Belts,data/raw/teacher/train/images_train/51769.jpg
51906,3,family_5d9b2aa0eb6fe59c,Casual,Handbags,data/raw/teacher/train/images_train/51906.jpg
51926,3,family_a71c50cd045b5926,Casual,Handbags,data/raw/teacher/train/images_train/51926.jpg
51948,2,family_1207cea6aa7f726f,Casual,Laptop Bag,data/raw/teacher/train/images_train/51948.jpg
